"","adaptation","avg_isi","f_i_curve_slope","fast_trough_t_long_square","fast_trough_t_ramp","fast_trough_t_short_square","fast_trough_v_long_square","fast_trough_v_ramp","fast_trough_v_short_square","latency","peak_t_long_square","peak_t_ramp","peak_t_short_square","peak_v_long_square","peak_v_ramp","peak_v_short_square","ri","sag","threshold_i_long_square","threshold_i_ramp","threshold_i_short_square","threshold_t_long_square","threshold_t_ramp","threshold_t_short_square","threshold_v_long_square","threshold_v_ramp","threshold_v_short_square","trough_t_long_square","trough_t_ramp","trough_t_short_square","trough_v_long_square","trough_v_ramp","trough_v_short_square","upstroke_downstroke_ratio_long_square","upstroke_downstroke_ratio_ramp","upstroke_downstroke_ratio_short_square","vrest","transgenic_line","tau","firing_rate","height_short","height_long","height_ramp"
"611",0.301099639,119.13,0.056064348,130.335,7.0837266667,6.515,-46.7812538147,-47.1354192098,-50.984375,0.057985,126.43,7.08076,3.5075,36.3125,40.1875038147,44.0468769073,82.4553444982,0.0686581209,209.999984741,177,1250,125.925,7.080235,3.0825,-36.2500038147,-35.875,-51.6875038147,598.25,7.1283966667,728.25,-52.71875,-55.0312525431,-76.7968788147,3.7814014858,3.3570391651,4.1496814524,-76.0950698853,"Rbp4-Cre_KL100",19.962453649,8.39419121968,95.0312519073,83.0937538147,87.3229230245
"612",0.0279520347,73.9795833333,0.1672178536,169.405,3.2451333333,5.0308333,-46.1562538147,-46.5104166667,-50.2760448456,0.063885,166.41,3.2426866667,3.285,47.5000038147,48.4479179382,49.3541692098,167.031258345,0.0678625926,90,81.0833333333,870,166.05,3.2423283333,2.9783333,-35.3750038147,-34.9166679382,-44.3020858765,210.255,3.281485,457.4016667,-53.84375,-55.2500038147,-72.8906275431,4.697517125,4.7020426441,4.6200117786,-72.4311676025,"Rorb-IRES2-Cre",23.0270488999,13.517242933,99.6302140554,93.6562576294,94.9583346049
"615",1,505.87,0.1372812787,100.37,6.58834,5.096,-46.09375,-49.4375038147,-53.2125022888,0.045935,97.6,6.5862066667,3.478,36.375,40.6041679382,39.3187522888,70.0000375509,0.1693059802,330,164.666666667,1270,97.05,6.58576,3.063,-39.1250038147,-41.0729192098,-55.1500030518,128.435,6.6383766667,61.312,-56.0625,-57.4375025431,-78.1000015259,3.4821824155,3.3539511295,3.3257527988,-77.3865509033,"Rbp4-Cre_KL100",10.621334108,1.97679245656,92.5312545776,82.46875,90.0416717529
"618",0.008749423,108.7825,0.1487119421,483.26,8.6319533333,6.58,-50.6875038147,-52.4270858765,-56.4609384537,0.10988,480.04,8.6290466667,3.555,40.75,43.3020858765,39.476565361,85.7813283801,0.046508383,210,215.708333333,1150,479.54,8.62858,3.14,-44.8437538147,-45.5312512716,-49.6093769073,514.8,8.6604133333,940.28,-56.71875,-57.4687512716,-78.773443222,4.3756021839,4.4920025143,4.2758389906,-78.3298187256,"Ctgf-T2A-dgCre",23.7406353163,9.1926550686,95.9375038147,91.4375038147,95.729171753
"620",0.026020641,79.5516666667,0.2258522786,93.1,4.43626,5.1733333,-46.09375,-47.1875025431,-51.5729198456,0.04296,90.12,4.4330666667,3.44,39.7500038147,42.8333346049,44.9687531789,185.468822718,0.0676468536,150,110.791666667,770,89.62,4.4325533333,3.0333333,-32.5937538147,-33.1562512716,-48.8906275431,105.66,4.4525333333,544.44,-51.9687538147,-54.989587148,-79.3177096049,3.5701365234,3.7667513992,4.2272372401,-79.0932922363,"Rorb-IRES2-Cre",17.4269768807,12.5704468794,96.5416730245,85.8437538147,90.020837148
"622",0.0190914819,64.7967857143,0.252984135,168.955,2.8162033333,4.83,-51.5625038147,-53.1145846049,-52.8250015259,0.046875,167.355,2.8149183333,3.383,20.5625019073,36.9375038147,23.3625011444,219.374895096,0.0632189065,70,70.375,464,166.895,2.81452,2.992,-42.0937538147,-43.4166692098,-41.5937515259,196.455,2.84451,482.081,-57.0937538147,-55.8750025431,-76.1875045776,2.3287105258,2.640355348,2.4210184799,-75.6800003052,"Nr5a1-Cre",21.1206047118,15.4328642845,76.1875026703,72.125005722,90.0520884196
"626",0.0259065092,93.429,0.1622663618,108.77,5.02271,5.43375,-49.4375,-49.9166666667,-56.390627861,0.051735,106.46,5.0205316667,3.51125,30.375,34.9479166667,33.4140634537,172.343745828,0.1668581814,130,125.500002543,650,105.92,5.01997,3.07125,-33.9375,-34.4375,-46.9296884537,139.6,5.054515,87.60875,-53.40625,-54.1875012716,-73.6250038147,2.4558143506,2.310317396,2.5426988156,-72.852104187,"Ntsr1-Cre_GN220",17.8252477273,10.7033148166,89.8046913147,79.8125,84.8645833334
"627",0.0229502289,52.2875,-0.0431506897,129.44,1.50931125,4.9283333,-49.0312538147,-50.539065361,-52.1562525431,0.041565,127.565,1.507525,3.2133333,26.7500019073,36.0703134537,31.4791682561,346.986591816,0.0401627757,30.0000019073,37.65625,173.333333333,127.09,1.50710125,2.84,-38.78125,-37.0312519073,-42.3229179382,159.605,1.53952375,705.6616667,-55.0937538147,-54.8281259537,-75.0156275431,2.8227330779,3.0944151965,3.1309463396,-71.6418075562,"Rorb-IRES2-Cre",37.1513622623,19.1250298829,83.6354207992,75.781255722,86.6093788147
"628",0.0388419782,81.5077272727,0.2666666789,150.48,3.0234216667,5.3,-48.7500038147,-51.9687512716,-54.5000012716,0.03919,148.185,3.0214583333,3.6133333,30.53125,38.6875,35.0260416667,160.624995828,0.029907519,130,75.5,670,147.565,3.0209533333,3.1708333,-36.78125,-41.6666666667,-49.744793574,182.6,3.0561483333,535.8566667,-54,-57.0208358765,-80.7604192098,2.6878557105,3.2794925362,3.5666643831,-80.7081985474,"Nr5a1-Cre",15.6231131756,12.2687754089,89.5260429383,79.2812538147,90.6562512716
"633",0.0148977871,90.02,0.1631578975,460.54,6.2468133333,5.34,-47.7187538147,-49.302087148,-52.6250038147,0.08728,458.24,6.24474,3.48,36.6875,42.3437525431,39.9062538147,76.8750756979,0.0046334364,150,156.125,0,457.72,6.24426,3.06,-39.0312538147,-39.1562525431,-45.0312538147,498.7,6.2784533333,298.54,-55.6562538147,-54.3437525431,-83.25,3.7030478968,3.9123076985,3.943836469,-83.517868042,"Cux2-CreERT2",13.2395486379,11.1086425239,92.5312576294,84.4062538147,91.6458396911
"634",0.0095073086,79.9181818182,0.1696095076,932.82,2.7090466667,5.53,-50.15625,-49.0937512716,-53.3984413147,0.06408,929.88,2.7063933333,3.57,37.5625,42.1041679382,37.765627861,130.312532186,0.0329664536,70,67.6666653951,640,929.42,2.70592,3.18,-39.15625,-37.5000012716,-45.1562509537,961.46,2.7356866667,377.66,-58.15625,-54.7812512716,-68.3437519073,3.9256725762,4.2227128507,3.9052257512,-67.2591934204,"Scnn1a-Tg3-Cre",20.498393152,12.5127971789,91.1640691757,87.71875,91.1979192098
"638",0.1191785916,122.786666667,0.0925000052,282.465,3.2953016667,7.0325,-42.4687538147,-45.2187512716,-47.71875,0.091185,278.15,3.2903116667,3.585,43.15625,43.6666679382,45.296875,146.249994636,0.0350065604,90,82.25,1250,277.64,3.2897683333,3.11,-34.5,-35.9583358765,-41.953125,341.92,3.3499183333,802.2875,-54.53125,-53.8750012716,-78.4218826294,4.8258683827,4.8851031864,4.7524983843,-78.3960266113,"Rorb-IRES2-Cre",26.0019863212,8.14420675426,93.015625,85.6250038147,88.8854192098
"639",1,138.265,0.0529761905,184.215,4.6687633333,6.005,-48.03125,-47.7812512716,-51.8250015259,0.09052,179.435,4.6651633333,3.477,38.8750038147,44.6250025431,45.5375015259,76.5625014901,0.0140298037,290,116.625,1690,179.015,4.6647633333,3.095,-32.40625,-34.0208333333,-46.3562507629,212.635,4.7108216667,499.892,-55.3125,-59.4583346049,-82.5,4.0937806747,4.2825507705,4.1769812999,-82.4833450317,"Scnn1a-Tg3-Cre",17.2513895788,7.23248833761,97.3625030518,86.9062538147,92.4062538147
"641",0.05621605,58.2925,0.25,148.48,1.0228733333,6.148,-50.71875,-53.5520858765,-54.5937530518,0.02208,145.78,1.0201066667,3.416,40.6875,40.0312512716,40.6000007629,217.85710752,0.1550892144,40,25.5,330,145.36,1.0197,3.044,-41.7500038147,-43.3541692098,-45.5562530518,186.76,1.07682,239.32,-55.5000038147,-57.6875038147,-66.2937545776,4.3515235356,4.3112216529,4.2591335312,-65.5099563599,"Ctgf-T2A-dgCre",18.6092935836,17.1548655487,95.1937538147,91.40625,93.5833371481
"651",0.2998732321,108.91,0.0785526378,89.425,2.8240033333,5.829,-46.2187538147,-47.4583333333,-48.4125015259,0.04457,86.14,2.8207266667,3.468,46.5625,45.9479179382,52.05,181.249991059,0.0185740925,110,70.5,760,85.655,2.8201916667,3.042,-32.125,-31.6041666667,-42.40625,107.505,2.8534516667,344.616,-49.03125,-52.6354166667,-75.0687515259,3.9855562188,3.581182211,4.614058497,-75.099899292,"Scnn1a-Tg3-Cre",31.9673300374,9.1818933064,100.462501526,92.7812538147,93.4062512715
"652",0.0287884758,77.1545833333,0.1842519815,283.105,2.1603116667,5.555,-45,-47.9687525431,-51.3541679382,0.056655,279.59,2.15792,3.3475,20.4062519073,45.1875038147,36.8333358765,202.5000453,0.0303479787,60.0000038147,53.9583346049,335,279.005,2.1575233333,2.9766667,-38.0000038147,-37.9062525431,-44.0312512716,316.895,2.203685,609.6925,-54,-56.1979192098,-73.2968788147,3.4823686974,4.311239896,3.8087748184,-71.7186203003,"Rorb-IRES2-Cre",26.2873860918,12.9609928121,88.1875038147,65.4062519073,93.1562563578
"655",0.0259065092,93.429,0.1622663618,108.77,5.02271,5.43375,-49.4375,-49.9166666667,-56.390627861,0.051735,106.46,5.0205316667,3.51125,30.375,34.9479166667,33.4140634537,172.343745828,0.1668581814,130,125.500002543,650,105.92,5.01997,3.07125,-33.9375,-34.4375,-46.9296884537,139.6,5.054515,87.60875,-53.40625,-54.1875012716,-73.6250038147,2.4558143506,2.310317396,2.5426988156,-72.852104187,"Ntsr1-Cre_GN220",17.8252477273,10.7033148166,89.8046913147,79.8125,84.8645833334
"656",0.0429870483,79.42375,0.2642857143,90.735,2.1811183333,5.205,-53.3437538147,-50.3645858765,-53.9270858765,0.0294,88.425,2.179065,3.3866667,23.0000019073,35.125,28.2395852407,348.437339067,0.1520920396,50,54.5,530,87.875,2.1785366667,2.9383333,-42.03125,-37.9166666667,-47.9375025431,131.485,2.2174266667,618.8266667,-57.5625038147,-57.8854204814,-73.3645858765,2.7437166657,2.6017083967,2.8694341223,-71.2270584106,"Rorb-IRES2-Cre",35.4837583971,12.5906923307,82.1666711172,76.343755722,85.4895858765
"657",0.2194884105,66.655,0.1097222145,72.62,8.8713366667,5.416,-46.09375,-47.3125012716,-55.4562530518,0.030765,70.425,8.869355,3.582,29.1250019073,29.9895852407,34.6500015259,115.625075996,0.0224851035,290,221.75,800,69.78,8.8686483333,3.087,-32.0937538147,-32.2812512716,-48.0312522888,72.67,8.88384,383.077,-46.1562538147,-48.2187538147,-69.8875045776,2.0295515024,1.9028142831,2.4754795008,-69.5698165894,"Ntsr1-Cre_GN220",14.8473252841,15.0026254595,90.1062545777,75.2187519073,77.3020865123
"658",1,51.5,0.1704545529,80.24,6.6125533333,5.0133333,-47.625,-46.8541692098,-54.0625025431,0.02956,78.72,6.6110933333,3.4133333,35.6250038147,33.0208333333,39.3750025431,204.06241715,0.07012178,130,165.249994914,540,78.2,6.6104533333,2.9866667,-33.5625,-31.0937512716,-48.2708346049,93.5,6.6338333333,322.0933333,-49.7187538147,-49.0208358765,-69.9375050863,2.4652067116,2.0247865813,3.1065143314,-69.5888595581,"Ntsr1-Cre_GN220",21.4082217427,19.4174757282,93.4375050862,83.2500038147,79.8750025431
"665",0.0794005506,45.055625,0.1673579137,45.605,3.4914575,5.9716667,-52,-50.3750038147,-52.2604179382,0.018035,42.905,3.488445,3.38,47.0312538147,47.3125038147,52.0520858765,181.25012517,0.0314755552,180,87.1875,720,42.475,3.487975,2.995,-40.125,-32.578125,-45.8541704814,54.1,3.50731,655.6633333,-53.7812538147,-54.7031269073,-76.0416717529,4.435970622,4.2232945368,5.2347129432,-75.177406311,"Scnn1a-Tg3-Cre",15.655497418,22.1947869994,104.312503815,99.0312538147,97.6875076294
"666",0.0085289634,26.0156756757,0.2699803144,127.72,0.7053666667,5.376,-52.15625,-52.2916692098,-56.9375022888,0.01402,125.48,0.70304,3.252,38.2500038147,45.2291679382,42.6187507629,413.437455893,0.0900622904,20,17.5416666667,239.999984741,124.98,0.70254,2.832,-42.9375038147,-43.0729192098,-45.6687530518,151.22,0.7259,855.384,-54.9375038147,-53.8854204814,-69.9375030518,3.2085565206,3.6467127704,3.4721401782,-68.5833206177,"Ctgf-T2A-dgCre",25.3465120244,38.4383635646,99.5562530517,90.4062538147,97.520837148
"667",1,1000,0.1614058301,87.9,2.4481066667,4.946,-48.5,-47.677087148,-50.7125022888,0.07877,85.835,2.4454833333,3.413,36.5625038147,36.5833346049,35.0562515259,190.468758345,0.1142416,70,61.1249987284,740,85.45,2.4450816667,3.067,-39.09375,-36.4270858765,-45.7375007629,110.365,2.4769866667,465.061,-55.5000038147,-58.6562538147,-73.0187515259,3.6354997458,3.4025305233,3.6733098485,-72.726852417,"Cux2-CreERT2",23.7795135041,1,85.7687538147,85.0625038147,84.2604217529
"670",0.2123690515,175.191666667,0.1006455843,245.98,2.7501716667,6.00125,-45.0625,-43.4270858765,-49.0859375,0.10397,241.605,2.7462166667,3.49,33.59375,39.8750012716,39.5625019073,231.081172398,0.0272550602,70,68.6666666667,1040,241.075,2.7457066667,3.0475,-33.0625038147,-32.0104173024,-44.2890663147,302.12,2.79726,650.1675,-55.34375,-51.9166692098,-78.8750038147,4.114900527,4.2233691252,4.0851315856,-78.2009353638,"Cux2-CreERT2",21.9768924098,5.70803405794,88.6484394073,78.65625,83.3020871481
"672",0.1091188607,95.111,0.2014610442,100.885,5.6432266667,5.108,-41.8125,-41.7916666667,-51.10625,0.03914,99.08,5.6417083333,3.386,29.3125,32.7500012716,31.6500015259,191.406175494,0.0643628687,150,141.041666667,570,98.62,5.6412216667,3.013,-28.4687519073,-28.0833352407,-39.6562522888,130.67,5.6698416667,83.41,-43.9687538147,-45.770837148,-72.0125045776,2.7143383539,2.3156746325,2.5570341182,-71.1436080933,"Ntsr1-Cre_GN220",15.4400532291,10.5140309743,82.7562515259,71.125,74.5416679383
"675",1,1000,0.1960978619,93.835,2.7111575,5.3316667,-48.9375038147,-48.84375,-54.114587148,0.05955,91.73,2.70924,3.3933333,40.84375,45.1562519073,42.1822942098,161.250010133,0.0582558997,110,67.7500019073,550,91.295,2.70881,3.015,-42.0000038147,-41.0312538147,-46.6562525431,126.59,2.7654,563.625,-52.5937538147,-54.7656269073,-71.2135416667,3.6949135069,3.6077837983,3.4258648651,-70.3620529175,"Cux2-CreERT2",18.0959283531,1,96.2968813578,89.7812538147,94.0000019073
"678",0.0062299763,58.665625,0.3058333488,144.92,3.5266316667,5.17125,-66.5625,-61.6354179382,-66.1796875,0.036935,143.295,3.5250133333,3.60125,31.65625,40.5104192098,29.9062504768,192.812457681,0.2229978889,90,88.125,540,142.85,3.52453,3.18,-49.125,-46.4895846049,-47.140625,145.31,3.5269716667,792.89375,-66.78125,-61.8958346049,-73.6875,2.2913726177,2.5858218164,2.0963725832,-73.0367202759,"Scnn1a-Tg3-Cre",21.0970990341,17.0457572045,96.0859379768,98.21875,102.145837148
"680",0.188154311,139.458,0.1686305732,41.15,10.3212033333,4.851,-43.2812538147,-43.7812538147,-51.0000015259,0.024655,39.165,10.3193983333,3.215,35.40625,38.7708333333,38.2250038147,137.544646859,0.1324702948,270,257.958333333,700,38.645,10.31879,2.765,-30.5312519073,-29.447918574,-47.1812522888,41.18,10.3341966667,105.457,-43.375,-45.020837148,-72.1562530518,2.615208725,2.1803340301,2.8136143624,-71.6495666504,"Ntsr1-Cre_GN220",14.0547357351,7.17061767701,89.2250053406,78.6875038147,82.552087148
"681",0.0207695335,58.775,0.2821969697,225.14,3.32714,5.1,-50.9062538147,-50.5781269073,-55.7187522888,0.03318,222.06,3.32462,3.308,32,34.21875,39.7312522888,183.281138539,0.0208022743,90,83.125,600,221.52,3.3241,2.936,-35.5,-36.046875,-49.7125030518,239.04,3.34631,673.576,-57.5,-57.6875038147,-74.9375030518,3.1201105957,3.034932799,4.2021530485,-74.2386169434,"Cux2-CreERT2",27.120667223,17.0140365802,95.4500045776,82.9062538147,84.7968769073
"684",0.1132330972,93.4666666667,0.1164855062,111.515,4.091035,5.502,-43.3437538147,-43.7708358765,-50.9562522888,0.051395,108.51,4.08825,3.504,37.65625,40.7083333333,40.8625022888,140.937536955,0.057835035,170,102.208333333,880,108.03,4.0877716667,3.104,-36.9062538147,-36.8750025431,-48.4875022888,134.505,4.1371166667,368.86,-48.8125,-52.2916666667,-77.0062515259,3.9160296986,3.8597963361,3.7136173153,-76.5860595703,"Cux2-CreERT2",19.511607004,10.6990014265,91.8187545776,81.0000038147,84.4791692098
"686",0.0260752598,66.0242857143,0.287,198.46,0.6948733333,5.04,-47.7500038147,-49.989587148,-51.4375012716,0.02468,195.38,0.6926133333,3.2533333,26.5000019073,35.6041692098,34.3437525431,249.218702316,0.0317335948,40,17.2916666667,186.666666667,194.84,0.6921333333,2.8333333,-39.9062538147,-38.8437525431,-43.4166692098,218.38,0.7214266667,53.66,-55.0000038147,-55.7291666667,-60.7500025431,3.3189458962,3.4117736245,3.3149754337,-59.6444473267,"Scnn1a-Tg3-Cre",35.1347308845,15.1459419694,85.7812538147,74.250005722,85.5937563578
"687",1,1000,0.1582191894,176.71,3.3667233333,5.372,-48.9375038147,-49.4687538147,-51.3375022888,0.131265,174.48,3.3644716667,3.419,49.8750038147,49.9166692098,50.1750030518,132.031440735,0.0269164871,90,84.1249974569,770,174.07,3.3640666667,3.05,-41.3437538147,-40.9791704814,-48.6812515259,203.755,3.4005166667,648.14,-55.75,-54.2083358765,-78.5562530518,4.0733728869,4.1245886729,4.4244705778,-77.573135376,"Rorb-IRES2-Cre",19.9462067829,1,101.512505341,98.8125076294,99.3854230245
"688",1,1000,0.0408005121,34.105,2.99089,4.726,-49.375,-47.5156269073,-51.6375022888,0.022655,32.525,2.9891875,3.196,41.3437538147,46.0781269073,44.2250015259,115.625187755,0.026608685,249.999984741,74.6875,560,32.13,2.988765,2.856,-39.46875,-35.2343769073,-47.1062515259,814.695,3.0068125,370.964,-50.1250038147,-51.9531288147,-72.5500045776,3.3821239244,3.1578523741,3.7417664389,-70.9210128784,"Slc17a6-IRES-Cre",11.4966748723,1,95.8625038147,90.7187538147,93.5937538146
"689",0.0846457179,131.1225,0.1662581846,218.145,3.6926066667,5.844,-44.1562538147,-44.489587148,-49.3062515259,0.090405,214.4,3.6894183333,3.308,31.5,35.5312512716,35.8750015259,140.468791127,0.0548031926,110,92.2083333333,1140,213.94,3.6889833333,2.956,-31.0937519073,-31.4479173024,-44.6250022888,264.625,3.7368416667,553.455,-52.9062538147,-51.3958358765,-76.8062515259,3.8572879747,4.0211436843,4.3260865354,-75.9048919678,"Scnn1a-Tg2-Cre",20.5879705006,7.62645617648,85.1812530518,75.6562538147,80.0208384196
"690",0.138954708,129.005714286,0.1697031039,36.22,4.7123666667,5.208,-50.6875038147,-49.0937512716,-54.8812530518,0.00978,34.18,4.7106466667,3.44,35.2812538147,35.4791679382,40.2687530518,176.651805639,0.0342785232,110,117.749997457,310,33.64,4.71004,2.98,-34.46875,-32.9479192098,-44.5312522888,36.5,4.71266,63.552,-50.875,-49.3125,-61.5437530518,2.4076583448,2.0443847303,2.6608163428,-60.4437866211,"Ntsr1-Cre_GN220",17.8743341598,7.75159461375,95.1500061036,85.9687576294,84.5729192098
"693",0.0648533744,86.4995,0.2206370789,90.45,5.239855,4.687,-54.40625,-53.1666692098,-55.1812522888,0.04484,88.93,5.2383316667,3.315,46.90625,49.1250025431,49.1187538147,164.218708873,0.0255275797,110,130.95833079,700,88.57,5.2379833333,3.002,-42.2500038147,-38.8958346049,-48.9375015259,90.525,5.2707633333,598.887,-54.5000038147,-55.2812538147,-84.2562530518,4.2788860408,4.3298103265,4.4375221996,-83.154548645,"Nr5a1-Cre",16.4014739991,11.5607604668,104.300006104,101.3125,102.291671753
"694",0.0917128299,73.97625,0.2081693059,133.57,4.2705766667,4.775,-48.8437538147,-50.708337148,-49.9375012716,0.0443,132.145,4.26911,3.5233333,37.4375038147,41.6250025431,33.6875025431,193.281248212,0.0893409029,100,106.75,0,131.73,4.2687016667,3.1683333,-37.5937538147,-37.6562525431,-42.2395846049,194.985,4.30119,512.925,-53.4687538147,-53.364587148,-78.0208409627,2.8107646052,3.0254907722,2.8172098941,-77.2745437622,"Rbp4-Cre_KL100",25.6384772994,13.5178520133,83.6250038147,86.2812576294,92.3333396911
"695",0.0526763296,105.542222222,0.0708333344,98.2,5.5204,5.284,-44.4062538147,-42.8437519073,-47.4500007629,0.04652,95.58,5.51735,3.472,47.4375038147,43.46875,46.1062530518,129.799082875,0.0137624592,150,137.9375,949.999938965,95.16,5.51684,3.048,-37.2812538147,-34.8281269073,-49.3687515259,128.96,5.55274,793.144,-50.15625,-50.4218769073,-77.9437545776,4.6665374067,3.9562454219,4.5547931203,-77.2036209106,"Cux2-CreERT2",14.1557831411,9.47488103761,93.5562538147,91.8437576294,86.3125019073
"700",0.014401567,58.2290625,0.2911490696,275.5,1.3437125,4.66625,-50.8125,-49.4062538147,-55.703127861,0.062265,273.855,1.3420925,3.23,38.0625,42.671875,39.7968759537,278.906285763,0.0573231094,30.0000019073,33.4999990463,390,273.42,1.341655,2.87,-37,-36.609375,-46.234375,315.51,1.3748725,449.08875,-55.4062538147,-52.0625019073,-68.890630722,2.9386547549,3.226972535,3.1164930618,-67.0109786987,"Rbp4-Cre_KL100",29.3123749733,17.1735548722,95.5000038147,88.875,92.0781288147
"703",0.0596814016,52.473,0.079268303,76.21,2.5459833333,4.983,-48.65625,-51.4791704814,-52.8625022888,0.03283,74.005,2.54403,3.333,30.7187519073,37.1770846049,32.2437519073,190.156295896,0.0252655018,130,63.5833295186,740,73.565,2.543605,2.981,-39.0312538147,-37.3541666667,-46.7937530518,89.705,2.5731066667,574.477,-53.5625038147,-58.833337148,-76.4000030518,2.94862077,2.7215900509,3.1978955623,-75.3656616211,"Rorb-IRES2-Cre",20.1760337929,19.0574200065,85.1062541961,79.3750019073,88.6562550863
"704",1,58.6,0.0950757729,81.68,10.1138333333,5.875,-48.1250038147,-47.1354179382,-56.7421913147,0.03786,79.24,10.1114266667,3.705,29.59375,30.8750006358,37.585940361,120.624959469,0.1176001355,350,252.749989828,989.999938965,78.54,10.1106266667,3.15,-31.40625,-30.3645846049,-50.406252861,81.9,10.1324266667,109.37,-48.3125038147,-49.5208346049,-80.875005722,2.1210345546,1.7978708635,2.3970053582,-80.4029312134,"Rorb-IRES2-Cre",12.6449060915,17.0648464164,94.3281316757,77.7187538147,78.010418574
"707",0.0157505756,114.108571429,0.1576182155,174.78,4.3387866667,5.765,-43.6562538147,-46.958337148,-49.2890625,0.08362,171.82,4.3360066667,3.51,38.84375,40.8958358765,38.875002861,125.781327486,0.1387125254,110,108.374997457,1110,171.38,4.33558,3.125,-34.78125,-38.1458358765,-41.7890644073,226.18,4.3902466667,195.695,-56,-57.552087148,-73.109380722,4.133757105,3.9979121255,3.7031273258,-72.150680542,"Scnn1a-Tg2-Cre",23.4138185733,8.76358355451,88.164065361,82.5000038147,87.8541730245
