"","adaptation","avg_isi","f_i_curve_slope","fast_trough_t_long_square","fast_trough_t_ramp","fast_trough_t_short_square","fast_trough_v_long_square","fast_trough_v_ramp","fast_trough_v_short_square","input_resistance_mohm","latency","peak_t_long_square","peak_t_ramp","peak_t_short_square","peak_v_long_square","peak_v_ramp","peak_v_short_square","ri","sag","slow_trough_t_short_square","slow_trough_v_short_square","threshold_i_long_square","threshold_i_ramp","threshold_i_short_square","threshold_t_long_square","threshold_t_ramp","threshold_t_short_square","threshold_v_long_square","threshold_v_ramp","threshold_v_short_square","trough_t_long_square","trough_t_ramp","trough_t_short_square","trough_v_long_square","trough_v_ramp","trough_v_short_square","upstroke_downstroke_ratio_long_square","upstroke_downstroke_ratio_ramp","upstroke_downstroke_ratio_short_square","vm_for_sag","vrest","height","binary_neuron","firing_rate"
"53",-0.0453611791519592,83.9513636363637,0.276735237915631,1.6868,9.65169333333333,1.028391,-50.6875038146973,-53.8125025431315,-60.8375030517578,128.370248,0.063285,1.68324,9.64778666666667,1.023523,21.375,26.9791679382324,29.3875015258789,96.2498858571053,0.115608237683773,1.139618,-74.2937561035156,230,215.708333333333,760,1.682775,9.64736833333333,1.023144,-34.59375,-35.6458346048991,-42.9187515258789,1.690635,9.65733166666667,1.139618,-52.71875,-56.4895871480306,-74.2937561035156,2.94851722502016,3.44326829177281,2.47461868838542,-84.0312576293945,-73.3089828491211,90.2250045776367,"Inhibitory",11.9116588067766
"56",0.0182063105843093,52.8905555555556,0.199412639410084,1.1107,2.31538666666667,1.025009,-47.0000038146973,-48.3645858764648,-52.5312522888184,245.483136,0.0387900000000001,1.10867,2.313565,1.02327,24.25,39.5,33.1625003814697,342.343896627426,0.0631874278187752,1.598273,-71.6875045776367,50,32.3333333333333,419.999969482422,1.108095,2.31306,1.022845,-37.40625,-37.6250025431315,-43.4062522888184,1.133555,2.35563166666667,1.598273,-51.1562538146973,-54.5416692097982,-71.6875045776367,2.6471854083994,2.89224148623829,2.89991307576877,-97.7812576293945,-71.8004760742188,85.6937526702881,"Excitatory",18.9069672174196
"60",0.026535630441472,97.82,0.115714285714286,1.15001,6.009055,1.02523375,-44.75,-44.2916679382324,-47.5546875,89.69156,0.073615,1.14605,6.00630666666667,1.02351375,24.84375,32.8229166666667,28.6484379768372,116.718634963036,0.101548105478287,1.51315625,-74.078125,130,124.625,0,1.145605,6.00588833333333,1.0231525,-34.9687538146973,-34.9270833333333,-41.6796884536743,1.18508,6.04769333333333,1.51315625,-54.0312538146973,-56.0208333333333,-74.078125,3.11670159397797,3.04764947116836,2.99896670683136,-86.96875,-73.2444305419922,76.2031254768372,"Excitatory",10.2228583111838
"61",0.0763599330868623,116.445,0.154166675288267,1.13998,5.03284666666667,1.025515,-46.6250038146973,-48.5208358764648,-52.1375038146973,141.49072,0.047445,1.13732,5.03032,1.02338,38.1562538146973,40.3333358764648,38.2437522888184,136.875048279762,0.204059511423111,1.110434,-69.3875061035156,70,100.25,780,1.136845,5.02985666666667,1.022979,-43.7500038146973,-43.4687512715658,-49.8625022888184,1.21286,5.093455,1.110434,-56.78125,-56.5312538146973,-69.3875061035156,3.88627159220644,4.17568735203426,3.97220715053117,-82.21875,-68.0052108764648,90.3812561035157,"Excitatory",8.58774528747477
"63",0.0411127831952767,126.037142857143,0.186434122690407,1.16198,6.78996666666667,1.0248,-43.375,-42.2812525431315,-48.8562522888184,121.629184,0.0826200000000001,1.15966,6.78766,1.022992,38.5625038146973,42.1666679382324,44.0312515258789,114.375077188015,0.00830821041017771,1.647676,-74.3375061035156,110,144.208333333333,900,1.15912,6.78714666666667,1.022572,-35.34375,-32.5208333333333,-46.9562515258789,1.1891,6.82152,1.647676,-48.4375038146973,-49.9479179382324,-74.3375061035156,3.41610739182863,3.59775787552706,4.59851350234018,-87.96875,-74.8086242675781,92.8875038146973,"Excitatory",7.93416906580826
"64",0.0319007383668994,68.1142857142857,0.276785714285714,1.08282,2.88732,1.0252725,-48.4375038146973,-44.2083346048991,-50.4843778610229,295.471392,0.02318,1.07984,2.88524,1.0234575,27.6562519073486,31.6875006357829,30.7500014305115,381.116092205048,0.0323237255215645,1.2777825,-62.7226605415344,50,46.6666666666667,410,1.07928,2.88463333333333,1.02301,-35.1250038146973,-30.9895846048991,-40.6132845878601,1.09544,2.90584666666667,1.2777825,-52.9375038146973,-52.5104192097982,-62.7226605415344,2.41013214427678,2.21522804361226,2.51703824857989,-97.2500076293945,-61.246337890625,81.2343792915344,"Inhibitory",14.6812080536913
"65",0.0120166229649352,25.8751351351351,0.475438599813971,1.14718,1.598535,1.024488,-52.3125,-53.6979179382324,-57.5687522888184,457.05392,0.0110250000000001,1.14616,1.597305,1.023331,10.7812509536743,14.6145842870077,14.7687509536743,429.464250802994,0.0329337976872921,1.604589,-63.1812561035156,10,14.4583330154419,92,1.14577,1.596895,1.022967,-44.65625,-44.0520871480306,-45.8312522888184,1.16536,1.61139,1.604589,-55.4062538146973,-56.0104204813639,-63.1812561035156,1.81651653809873,1.7981909380045,1.75450126147248,-101.125,-61.4177131652832,72.3375032424927,"Inhibitory",38.6471411560718
"68",0.00489873821169162,34.1567857142857,0.535286713328499,1.121335,5.49869666666667,1.02443,-65.46875,-65.312505086263,-67.3125045776367,184.539952,0.0141150000000001,1.12026,5.49777,1.02337,22.53125,33.8541692097982,29.2875019073486,182.500004768372,0.11977082490921,1.043153,-72.8187561035156,100,111.958333333333,380,1.1199,5.49740333333333,1.023031,-45.53125,-44.3229204813639,-46.4000007629395,1.121475,5.49880166666667,1.043153,-65.7187576293945,-65.4479166666667,-72.8187561035156,1.7103609361433,1.69346096878831,1.70693600765492,-92.1875,-71.7014846801758,96.6000064849853,"Inhibitory",29.2767594809649
"69",0.0584582705371078,74.53,0.210757946210269,1.44828,3.26562,1.025776,-46.8437538146973,-49.6250025431315,-53.2812538146973,190.300928,0.05854,1.44532,3.26278666666667,1.023288,35.40625,36.1458358764648,38.3437522888184,200.468793511391,0.0824973285198212,1.407764,-68.8625045776367,70,56.0833320617676,550,1.44484,3.26232,1.022912,-38.03125,-37.9791679382324,-44.3062515258789,1.47166,3.30112666666667,1.407764,-54.2812538146973,-56.1041679382324,-68.8625045776367,3.69751323563969,3.7212710578407,3.94697941699698,-88.1875,-67.3841094970703,91.6250061035157,"Excitatory",13.4174158057158
"70",0.0455503957120307,94.072,0.208333338679688,1.27352,6.03582666666667,1.02533333333333,-52.5000038146973,-54.4583346048991,-57.9166704813639,264.798528,0.0587200000000001,1.27162,6.03404,1.02354666666667,46.5,47.8333358764648,43.6458371480306,149.151861667633,0.128024011850357,1.08333333333333,-73.5625,150,125.333330790202,580,1.27118,6.03356666666667,1.02315333333333,-34.0312538146973,-36.4270858764648,-44.3333346048991,1.27972,6.04588,1.08333333333333,-53.03125,-55.9270846048991,-73.5625025431315,2.8329930535419,2.71166003642459,2.66119913601387,-89.5312576293945,-73.010856628418,101.562507629395,"Excitatory",10.6301556254784
"71",-0.0168356848017601,51.3175,0.253218889093397,1.53066,4.35640666666667,1.02504,-53.6562538146973,-53.1145871480306,-56.5750015258789,222.887792,0.14006,1.5277,4.35354666666667,1.022852,26.5000019073486,26.4479173024495,29.5312511444092,179.531320929527,0.0298339929431677,1.242056,-68.1375061035156,110,83.3333333333333,499.999969482422,1.52722,4.35306666666667,1.022484,-37.09375,-35.2708346048991,-43.0687522888184,1.53254,4.36135333333333,1.242056,-54.5000038146973,-55.1562538146973,-68.1375061035156,3.2776970750199,3.29313199563371,2.61938132980733,-86.7812576293945,-67.046272277832,86.1062526702881,"Excitatory",19.4865299361816
"72",0.0527321787203363,78.8357142857143,0.156818187519208,1.102505,5.278715,1.024327,-47.9062538146973,-49.1354204813639,-51.2937530517578,99.352144,0.0514600000000001,1.10078,5.27692166666667,1.023163,41.78125,44.8854192097982,42.5937522888184,153.4373909235,0.0158438868820667,1.537228,-78.9375030517578,130,106.416666666667,939.999938964844,1.100455,5.276585,1.022875,-36.4062538146973,-35.7916679382324,-47.3062515258789,1.929355,5.29696166666667,1.537228,-50.7500038146973,-53.8229204813639,-78.9375030517578,3.63153945910008,3.39834230496692,3.69225263971312,-94.4375,-78.2422027587891,93.8875053405762,"Excitatory",12.6846063241823
"73",0.00211193289691924,8.44034188034188,1.74097222222222,1.03208,5.29267,1.023784,-65.78125,-65.09375,-64.2562530517578,220.59136,0.00582000000000016,1.03152,5.29197,1.02324,14.6875009536743,13.2656259536743,21.3187507629395,98.9955067634583,0.0657196864485741,1.177052,-76.2125061035156,330,106.75,336,1.0312,5.29164,1.022984,-37.5937538146973,-41.4687519073486,-48.3437515258789,1.03212,5.29272,1.177052,-65.9062576293945,-65.1875019073486,-76.2125061035156,1.08527928622308,1.28540712480856,1.33184309755992,-88.90625,-74.5770797729492,85.5750038146973,"Inhibitory",118.47861309138
"74",0.0287648842882554,49.6315789473684,0.191333333333333,1.09448,3.86281,1.025196,-48.96875,-44.8437519073486,-50.9500007629395,272.130624,0.0275400000000001,1.09168,3.86047,1.023436,35.875,36.9843769073486,36.5437522888184,270.312130451202,0.0580473504960537,1.805636,-78.5000045776367,70,71,710,1.09118,3.8599,1.023,-40.5,-35.2656288146973,-44.4125015258789,1.11242,3.89221,1.805636,-53.7187538146973,-54.2187519073486,-78.5000045776367,3.49841394265568,2.99139360018043,3.32823941749732,-101.4375,-78.727424621582,87.4937530517579,"Inhibitory",20.1484623541888
"75",0.0970336484555497,106.3575,0.035307014690761,1.109405,3.50182,1.02581,-49.0312538146973,-50.0833333333333,-51.1562519073486,210.982144,0.058835,1.105395,3.49835666666667,1.023365,46.2812538146973,47.3750038146973,49.2968778610229,189.374998211861,0.113283351063728,1.32048875,-72.2734451293945,130,61.9166666666667,700,1.104985,3.497945,1.02301,-36.03125,-36.4375012715658,-46.4453153610229,1.13087,3.53797833333333,1.32048875,-53.6250038146973,-57.2395871480306,-72.2734451293945,4.9575895159544,4.68504896062241,4.53861343004363,-92.78125,-72.2372360229492,100.453129768371,"Excitatory",9.40225183931552
"76",0.0503965891606029,76.6381818181818,0.121361509015927,1.12204,4.59284,1.0256,-46.59375,-44.7395833333333,-54.0625038146973,259.181008,0.0543400000000001,1.11818,4.59008666666667,1.02325,36.375,38.7291666666667,40.5156288146973,202.812537550926,0.062282633036375,1.52288,-78.0781288146973,130,89.25,800,1.11772,4.58958666666667,1.02287,-32.21875,-32.4479198455811,-47.0156288146973,1.13768,4.6233,1.52288,-51.375,-54.4166704813639,-78.0781288146973,4.2642714543582,3.79555047831933,4.13659617716008,-98.4687576293945,-77.2326736450195,94.5781326293946,"Excitatory",13.0483262556049
"78",-0.00994617469183927,70.8661538461538,0.191501976284585,1.85868,10.91632,1.02778,-54.40625,-53.8125025431315,-63.4609384536743,116.209488,0.04966,1.85428,10.9127266666667,1.023425,28.3437519073486,32.9375,33.4453153610229,84.3750014901161,0.0581761337816715,1.152265,-75.8203144073486,290,247.333338419596,840,1.85388,10.91234,1.02309,-32.9687538146973,-33.6666679382324,-39.2421894073486,1.8617,10.9206533333333,1.152265,-55.8750038146973,-56.8958371480306,-75.8203144073486,4.32160351347516,4.27547002822287,2.56839546685967,-85.1250076293945,-75.4689025878906,96.9062538146972,"Inhibitory",14.1111086989558
"79",0.00277421902588356,13.8646478873239,0.75396519242853,1.03709,7.71638666666667,1.02428,-55.4687538146973,-54.2604166666667,-58.9427108764648,218.646752,0.008405,1.03607,7.71532166666667,1.02338,13.03125,17.4270833333333,21.2395836512248,135.312616825104,0.0169601105153561,1.243265,-68.7447929382324,160,167.375,0,1.035705,7.71492833333333,1.02309583333333,-33.40625,-30.1562512715658,-41.5520839691162,1.03731,7.71648333333333,1.243265,-55.6250038146973,-54.3541666666667,-68.7447929382324,1.4533911610538,1.37539434839342,1.59308404621355,-83.96875,-68.6992721557617,80.1822945276896,"Inhibitory",72.1258850658786
"80",0.0161224236178224,27.0981818181818,0.436830357142857,1.05046,3.94032,1.02573,-49.625,-47.0104166666667,-53.8750019073486,290.759008,0.0131600000000001,1.04892,3.93876,1.02376,18.5625019073486,20.8333346048991,15.828125,258.593797683716,0.146825417876244,1.43405,-75.8906326293945,90,72.9583282470703,290,1.04856,3.93835333333333,1.02341,-40.1875,-36.8125,-47.2343769073486,1.0505,3.94102,1.43405,-49.6875,-47.3437538146973,-75.8906326293945,2.64218266553947,2.66657146976492,2.51657007381612,-98.2812576293945,-75.1858596801758,69.7031269073486,"Inhibitory",36.9028448738594
"83",0.492227663730863,325.006666666667,0.764195250659631,1.03512,14.1031516666667,1.02423666666667,-67.875,-60.6666679382324,-67.9531262715658,138.529536,0.013895,1.034235,14.1022583333333,1.02333166666667,4.34375,17.3854173024495,17.5000003178914,82.8124955296516,0.0359153226017952,1.67586083333333,-82.5989634195964,270,327.041666666667,226.666666666667,1.03393,14.10191,1.02305,-47.53125,-32.5625,-45.614585240682,1.03516,14.1032066666667,1.67586083333333,-68.03125,-60.8333358764648,-82.5989634195964,1.50178951710257,1.29597354452718,1.48230866624888,-93.03125,-83.3805465698242,85.4531265894572,"Inhibitory",3.07685996184693
"84",0.0490471431928336,78.3515,0.249999987284294,1.1334,4.69984166666667,1.026725,-49.3125038146973,-51.6562512715658,-56.21875,109.64168,0.04684,1.128615,4.69554666666667,1.0235875,25.15625,38.78125,38.4531259536743,122.812502086163,0.0203067641705275,1.7471675,-80.3515625,230,91.9166666666667,959.999938964844,1.127945,4.69505666666667,1.02311375,-38.28125,-41.0625,-54.6250009536743,1.14623,4.735435,1.7471675,-52.8125,-59.1666666666667,-80.3515625,3.71727316392043,4.55697277296925,4.67807273497822,-93.90625,-80.4940795898438,94.6718759536743,"Excitatory",12.762997517597
"86",0.01437154384842,52.5841666666667,0.441071428571428,1.134075,3.612355,1.024772,-53.4062538146973,-56.6250025431315,-58.9000015258789,267.333216,0.04234,1.132825,3.611305,1.023582,17,30.7916679382324,23.0000015258789,244.375079870224,0.148372203111649,1.471306,-73.0875030517578,70,64.7500025431315,0,1.13238,3.61083,1.023139,-35.5,-35.03125,-41.1750022888184,1.134235,3.612415,1.471306,-53.59375,-56.7291679382324,-73.0875045776367,1.58199485467071,1.42842989943598,1.53834144439821,-99.7187576293945,-72.7958526611328,81.9000030517578,"Inhibitory",19.0171312657486
"87",0.0640748558793869,98.0666666666667,0.179113935955135,1.180315,3.36348,1.02645666666667,-47.5937538146973,-47.0208346048991,-52.9791679382324,201.156832,0.0613350000000001,1.175715,3.35996666666667,1.02352,35.6250038146973,40.3958346048991,39.7187525431315,208.906248211861,0.0733392834663391,1.31331833333333,-74.9270858764648,70,58.5,770,1.17515,3.35942833333333,1.02304166666667,-37.40625,-37.4166679382324,-46.5520858764648,1.22455,3.40371666666667,1.31331833333333,-53.6562538146973,-55.4583371480306,-74.9270858764648,4.19675057620792,3.98281341552291,3.95726501364415,-94.96875,-72.9885177612305,92.6979204813639,"Excitatory",10.1971447994561
"89",0.227778150962937,72.46,0.0696428441264075,1.10916,5.29671833333333,1.02469833333333,-50.2812538146973,-49.9062525431315,-52.9375012715658,116.282496,0.0247650000000001,1.107395,5.29489833333333,1.02320666666667,41.1250038146973,44.1666692097982,44.1979179382324,109.218865633011,0.0487773641943932,1.388025,-70.28125,170,106.91667175293,610,1.10697,5.29447,1.02286166666667,-39.1250038146973,-37.1145833333333,-48.1666679382324,1.129015,5.33585166666667,1.388025,-53.84375,-56.6354192097982,-70.28125,3.23906603320433,3.33744899629128,3.80403755102362,-82.3437576293945,-69.3731918334961,97.1354192097982,"Excitatory",13.8007176373171
"90",0.00309000052683838,14.2991304347826,0.385887210436096,1.03317,15.75947,1.0248925,-54.46875,-50.0729204813639,-56.3802121480306,81.808176,0.00815500000000013,1.032375,15.7576,1.02328916666667,16.6875019073486,3.79166698455811,17.6302089691162,82.5000405311584,0.0312513895332813,1.32689666666667,-69.9375025431315,390,368.416666666667,820,1.03208,15.7571916666667,1.02302333333333,-34.6875,-26.1354179382324,-43.4479192097982,1.033275,15.7609983333333,1.32689666666667,-54.6875038146973,-51.2708371480306,-69.9375025431315,1.40031676763597,1.12830995678485,1.59894055949684,-86.0625076293945,-69.6435470581055,74.0104211171468,"Inhibitory",69.9343225492581
"92",0.00430307808237836,76.96625,0.120964568384862,1.12592,7.152035,1.029002,-58.0937538146973,-58.5104179382324,-64.3312515258789,105.004096,0.0310650000000001,1.120345,7.14704,1.023125,17,25.2187512715658,21.8187503814697,106.250002980232,0.0707838535308838,1.475093,-74.7562545776367,160,153.166666666667,740,1.11998,7.14668333333333,1.022826,-34.875,-36.28125,-42.6312522888184,1.130915,7.15906,1.475093,-60.5937538146973,-62.1562525431315,-74.7562545776367,3.34104255613051,3.51677224265489,2.73870846118891,-85.4375076293945,-73.8230819702148,86.1500019073486,"Inhibitory",12.9927078427233
"95",0.0543448401758024,77.4791666666667,0.173876419927026,1.17568,5.80178,1.025108,-46.5625038146973,-47.2916704813639,-50.5125015258789,124.2884,0.0482450000000001,1.17384,5.80018666666667,1.023416,44.1875,50.1562538146973,50.2125015258789,121.562540531158,0.192191585898399,1.113651,-72.2250030517578,120.000007629395,119.499992370605,979.999938964844,1.173435,5.7998,1.023054,-43,-39.2916679382324,-46.2500022888184,1.226765,5.84510333333333,1.113651,-57.0000038146973,-54.1250025431315,-72.2250030517578,3.71689614680415,3.84139547676286,3.5774376865275,-84.34375,-70.8589324951172,100.725003051758,"Excitatory",12.9066953482119
"97",0.0201171852254824,65.7785714285714,0.189066190313626,1.55956,4.35376,1.02612666666667,-52.6562538146973,-51.8437525431315,-55.1979192097982,197.458272,0.0560200000000002,1.55656,4.35069333333333,1.02359333333333,37.0625038146973,35.3750012715658,34.5937512715658,148.43761920929,0.0588746517896652,1.52446666666667,-79.187505086263,59.9999961853027,83.25,0,1.55598,4.35011333333333,1.02310666666667,-41.0312538146973,-40.2083333333333,-42.8750012715658,1.62666,4.39866666666667,1.52446666666667,-62.375,-56.9479192097982,-79.187505086263,3.68525685395123,3.60735600394698,3.70504751145086,-95.5000076293945,-78.72412109375,89.791670481364,"Excitatory",15.2025192746227
"98",0.595758516540288,293.97,0.203861264415628,1.0839,4.54376666666667,1.025698,-46.6875038146973,-45.78125,-52.0937522888184,188.39744,0.0281200000000001,1.08137,4.54139166666667,1.02352,37.25,37.8854192097982,39.1000015258789,248.125046491623,0.178474470973015,1.576521,-72.9187515258789,90,88.0416666666667,530,1.080745,4.540735,1.023013,-37,-36.5520846048991,-48.7562522888184,1.093475,4.57209666666667,1.576521,-48.4687538146973,-50.5104192097982,-72.9187561035156,2.75426103202374,2.61333439963091,3.19242655648482,-99.8437576293945,-72.474250793457,91.1937538146973,"Excitatory",3.40170765724394
"99",0.0187310267331961,49.4557894736842,0.245974814527192,1.419255,2.98699,1.02527666666667,-54.3125,-49.0937512715658,-54.4010416666667,272.356064,0.03755,1.417325,2.98497166666667,1.02343833333333,39.625,45.3229179382324,39.8593756357829,195.937529206276,0.0292322263121605,1.47204,-80.1718762715658,50,49.125,105,1.41683,2.98453833333333,1.0230325,-41.5000038146973,-36.3854179382324,-42.6510435740153,1.460715,3.02461666666667,1.47204,-61.1875038146973,-52.4062512715658,-80.1718762715658,3.34823501508598,3.78829663431114,3.48244378937389,-100.8125,-78.8551330566406,94.2604173024496,"Excitatory",20.2200796032608
"101",0.186436397421307,133.743333333333,0.118261920504281,1.116105,3.78468333333333,1.024762,-42.0937538146973,-43.5729192097982,-47.3062530517578,148.17216,0.0415800000000002,1.11444,3.78313,1.02328,37.8125,41.9270858764648,40.0437530517578,154.218822717667,0.174613907933235,1.190634,-67.4312515258789,70,69.0833333333333,568,1.114035,3.78272,1.02293,-40.1562538146973,-41.0000025431315,-43.2062507629395,1.116235,3.78475666666667,1.190634,-42.28125,-43.7083346048991,-67.4312515258789,3.34548206295318,3.34627397566892,3.44253349275322,-83.53125,-66.199348449707,87.3500061035156,"Excitatory",7.47700819978568
"104",0.00254494411824682,8.30088888888889,1.36487042435671,1.029525,12.5787966666667,1.0242,-65.15625,-57.1875038146973,-62.7812528610229,161.001792,0.00495500000000004,1.028965,12.5780283333333,1.02343375,25.5000019073486,14.2187503178914,16.2890629768372,105.156250298023,0.0280808564275503,1.698995,-75.1718769073486,370,288.958333333333,0,1.02868,12.577645,1.02316125,-34.71875,-29.4479185740153,-41.6015663146973,1.02955,12.5788466666667,1.698995,-65.28125,-57.2708358764648,-75.1718769073486,1.15719534015501,1.1058517755183,1.34655380539531,-100.468757629395,-74.0991973876953,79.0703158378601,"Inhibitory",120.469026074851
"105",0.133396954435523,101.475,0.133116883116883,1.11984,4.30658666666667,1.02547,-45.53125,-41.6041692097982,-50.4843759536743,227.981824,0.0340200000000002,1.11716,4.30418,1.02361,33.5,32.90625,36.3515634536743,312.18758225441,0.0285992901772261,1.352735,-62.8828153610229,50,82.0416666666667,479.999969482422,1.11658,4.30344666666667,1.023115,-34.53125,-30.2291679382324,-43.359375,1.14244,4.33254666666667,1.352735,-53.1562538146973,-49.7916679382324,-62.8828153610229,2.44948002659827,2.26663728377755,2.74799510096908,-94.5937576293945,-61.9263076782227,86.8359394073486,"Inhibitory",9.85464400098546
"106",0.015226471026161,85.318,0.15942931350317,1.21119,8.673895,1.025255,-43.1250038146973,-43.6770858764648,-45.0937519073486,107.266272,0.0621700000000001,1.207475,8.66971166666667,1.0233925,35.6875038146973,41.4166704813639,38.2578144073486,91.2500023841858,0.0420052446424961,1.55397875,-78.8359413146973,209.999984741211,191.25,1330,1.207025,8.66929,1.0230275,-39.71875,-38.7604192097982,-47.0000019073486,1.252915,8.717475,1.55397875,-52.5312538146973,-52.4687538146973,-78.8359413146973,3.92781554389551,4.18496553773487,3.88184989071812,-88.5,-78.792106628418,83.3515663146972,"Excitatory",11.7208560913289
"107",0.0202565351683262,53.3344444444445,0.227808988764045,1.28144,2.82328666666667,1.026236,-49.6562538146973,-51.3020871480306,-54.3562522888184,282.708064,0.0383,1.27822,2.82024,1.023512,38.3125038146973,40.3645858764648,40.1562515258789,215.000107884407,0.0680718347430229,1.520652,-73.3500045776367,40,45,479.999969482422,1.27778,2.8198,1.023132,-40.53125,-41.8645871480306,-45.3687522888184,1.31686,2.85941333333333,1.520652,-57.9375038146973,-58.4270846048991,-73.3500045776367,4.59012616182779,4.41792288742833,4.30908829995773,-96.5,-72.8924713134766,94.5125038146973,"Excitatory",18.7496093831378
"110",-0.00230963312776649,24.285,1.059217928436,1.029815,12.2790783333333,1.0240175,-59.90625,-61.7812525431315,-66.9791679382324,130.90852,0.00669500000000012,1.02886,12.2783,1.02319083333333,-1,15.0625009536743,13.2291671435038,101.250037550926,0.0176252461969852,1.5513425,-76.0625025431315,310,281.458333333333,433.333333333333,1.028585,12.2780133333333,1.02294666666667,-39.5,-32.7291692097982,-45.3281269073486,1.029835,12.2791366666667,1.5513425,-60.0000038146973,-61.9166704813639,-76.062505086263,1.54677352432458,1.2199565626146,1.41283992757964,-86.2812576293945,-75.1085433959961,80.2083350817362,"Inhibitory",41.1776816965205
"111",0.0297156416156401,49.5855263157895,0.205737704918033,1.07379,2.4759375,1.02533166666667,-50.7500038146973,-47.203125,-53.5000012715658,285.755872,0.0218850000000002,1.071875,2.4735425,1.023495,26.84375,34.03125,30.0729173024495,267.968744039536,0.16237710416317,1.27025666666667,-73.71875,50,36.3125,410,1.07138,2.473055,1.02308666666667,-41.6562538146973,-34.921875,-46.9270846048991,1.080365,2.508675,1.27025666666667,-51.6875,-54.5625,-73.71875,2.62868207709795,2.86694433648394,2.86289173494915,-103.59375,-73.1547622680664,83.5729185740153,"Excitatory",20.1671752686745
"112",0.221940622737146,55.24,0.194525554000704,1.06462,6.19772,1.02423,-64.96875,-59.2604192097982,-63.4531288146973,177.17712,0.0332400000000002,1.06372,6.19683333333333,1.02338,30.7812519073486,34.8229166666667,32.84375,132.656246423721,0.184340372681618,1.30271,-74.2500038146973,170,129.416666666667,890,1.06334,6.19648666666667,1.023075,-46.1562538146973,-39.8229204813639,-45.0000019073486,1.06468,6.19777333333333,1.30271,-65.0000076293945,-59.3437538146973,-74.2500038146973,1.9211690003879,1.9883128946512,1.95227771667287,-89.4687576293945,-73.6015090942383,96.2968788146973,"Inhibitory",18.1028240405503
"113",0.0278465493189408,151.652,0.10744520285006,1.2812,7.76234666666667,1.02605333333333,-49.4062538146973,-51.1250025431315,-48.3541704813639,110.029904,0.08578,1.27704,7.75888666666667,1.02361333333333,40.03125,49.6666679382324,41.2500012715658,99.0625768899918,0.0279425401240587,1.64114666666667,-75.7083384195964,130,168.458333333333,1190,1.27648,7.75840666666667,1.02315333333333,-39.7500038146973,-40.5104179382324,-42.0416692097982,1.327,7.78842,1.64114666666667,-57.59375,-56.4270871480306,-75.7083384195964,4.0615370028064,4.61450186447117,4.0349123419963,-86.1562576293945,-75.1433410644531,89.6041717529297,"Excitatory",6.59404425922507
"114",0.0246543952304564,73.405,0.173333345316877,1.42986,4.92011333333333,1.02652,-50.71875,-49.2291692097982,-53.6562538146973,117.547536,0.0704200000000001,1.42574,4.91628666666667,1.02348,35.34375,43.5937538146973,30.6562519073486,150.468826293945,0.0630087703466415,1.53612,-75.2500076293945,110,97.375,830,1.42524,4.91582666666667,1.02306,-43.9062538146973,-42.6250012715658,-41.71875,1.46778,4.95978666666667,1.53612,-58.4062538146973,-56.6250025431315,-75.2500076293945,4.76141683234494,5.42735702581539,3.90644355857511,-90.3125,-74.7002639770508,84.3125057220459,"Excitatory",13.62305020094
"115",0.288858288977703,147.79,0.162138728323699,1.051765,3.580725,1.030045,-49.1875,-47.8125038146973,-54.5625,112.069712,0.01549,1.046835,3.57477,1.02351,33,42.40625,43.21875,58.2812875509262,0.0498790591955185,1.08543,-64.53125,190,63.8750038146973,0,1.046235,3.57418,1.02304,-40.34375,-34.59375,-42.5,1.057575,3.593095,1.08543,-50.875,-51.1562538146973,-64.53125,5.2611661772553,5.38643998234976,5.94957544574483,-70.90625,-63.5755844116211,97.78125,"Excitatory",6.76635766966642
"116",0.0127354027721803,46.165,0.284980613221687,1.22632,3.34422833333333,1.02506,-48.5,-47.8854179382324,-51.9437515258789,184.10248,0.05064,1.22451,3.34222833333333,1.02337,31.6875019073486,30.3229185740153,33.9937507629395,189.10713493824,0.0259323790669441,1.508234,-78.3937530517578,59.9999961853027,58.0416666666667,608,1.22404,3.34175666666667,1.022989,-39.4375038146973,-36.53125,-41.4125007629395,1.263295,3.375925,1.508234,-55.15625,-53.4479166666667,-78.3937530517578,2.93783926901415,2.7680449576603,2.96731726726757,-96,-77.3416595458984,85.9375022888184,"Excitatory",21.6614318206433
