"","input_resistance_mohm","ri","sag","vm_for_sag","vrest","transgenic_line","height","adaptation","avg_isi","f_i_curve_slope","latency","firing_rate","fast_trough_t_long_square","fast_trough_v_long_square","peak_t_long_square","peak_v_long_square","threshold_i_long_square","threshold_t_long_square","threshold_v_long_square","trough_t_long_square","trough_v_long_square","upstroke_downstroke_ratio_long_square"
"909",330.074464,330.312430858612,0.0188371781259775,-92.15625,-61.6267166137695,"Rorb-IRES2-Cre",101.882817268371,0.0140651737649222,43.6254545454545,0.34024390631244,0.0315000000000001,22.9223972659832,1.202165,-46.9375038146973,1.200425,35.0625038146973,30.0000019073486,1.199905,-33.90625,1.225895,-49.0937538146973,2.19324704218313
"914",191.35904,159.374848008156,0.0329797305166721,-96.9687576293945,-80.3756484985352,"Rorb-IRES2-Cre",93.5250045776367,0.0103034531451905,63.6757142857143,0.204884111543265,0.0539400000000001,15.7045745182061,1.13456,-46.1562538146973,1.13266,36.7187538146973,110,1.1322,-32.875,1.15344,-53.5000038146973,2.79948709889435
"915",235.951264,232.031360268593,0.0108916340395808,-99.40625,-75.2405853271484,"Scnn1a-Tg3-Cre",90.6812530517579,0.251519266108922,116.715,0.0672619047619048,0.0466550000000001,8.56787902154822,1.184135,-51.40625,1.18118,35.03125,70,1.18061,-40.03125,1.20086,-56.4375,3.46990871296645
"919",111.396192,90.3124585747719,0.185009062290192,-77.5312576293945,-66.5565338134766,"Ndnf-IRES2-dgCre",95.6625038146973,0.0504915030511765,104.2,0.136731144215475,0.0486600000000001,9.59692898272553,1.16406,-44.7812538146973,1.16234,47.4062538146973,130,1.16196,-38.90625,1.21816,-54.0937538146973,3.28674188798428
"921",158.85984,248.125001788139,0.0537547953426838,-96.2187576293945,-73.4638595581055,"Rorb-IRES2-Cre",85.6000038146973,0.0219904320171965,53.9873529411765,0.28202614379085,0.0577800000000002,18.5228566603289,1.176795,-46.7812538146973,1.1747,44.7187538146973,50,1.17435,-32.78125,1.201805,-52.5937538146973,3.6461133101277
"925",189.283568,163.593858480453,0.0291495863348246,-97.2500076293945,-79.1894683837891,"Nr5a1-Cre",97.2083365122477,0.0122443751468445,66.1728571428571,0.2499850701702,0.0396400000000001,15.1119362708059,1.08936,-50.40625,1.08686,39.7500038146973,170,1.08644,-36.9375,1.0987,-54,3.91666800578186
"926",161.193248,147.187545895576,0.0363216288387775,-90.03125,-74.2206802368164,"Rorb-IRES2-Cre",103.368756103516,0.0306227483982486,72.3096153846154,0.265686274509804,0.04176,13.8294194303343,1.190455,-51.28125,1.188825,51.28125,70,1.188465,-42.03125,1.236825,-58.9375,4.29004221241129
"927",125.622,199.062541127205,0.00188777619041502,-90.0937576293945,-69.7152557373047,"Nr5a1-Cre",83.8385461171468,0.0330766321577708,48.526052631579,0.372828784119107,0.0243200000000001,20.6074870254177,1.113275,-51,1.11164,38.4375,70,1.111215,-39.09375,1.130865,-52.0312538146973,3.40009433969911
"929",178.199488,225.937500596046,0.0250830817967653,-93.6875076293945,-77.0405426025391,"Nr5a1-Cre",77.9062544504801,0.139288214948641,116.774375,0.204470217759022,0.0344,8.56352260502358,1.1035,-47.2500038146973,1.10163,27.5625,90,1.101135,-37.9375038146973,1.12135,-51.8750038146973,2.6512243171298
"931",142.759456,122.343711555004,0.0597714334726334,-88,-71.655029296875,"Scnn1a-Tg2-Cre",89.7875007629395,0.104571190413486,132.15625,0.0993485342019544,0.069205,7.56680066209506,1.217805,-47,1.215375,38.1875,110,1.214805,-40.03125,1.258855,-55.03125,3.45435579080426
"932",332.505536,353.749871253967,0.0400684587657452,-97.21875,-69.7652435302734,"Cux2-CreERT2",93.6750053405762,0.0151029032395722,50.3936842105263,0.290322578666196,0.0335800000000002,19.8437565275515,1.25452,-53.125,1.25244,42.1562538146973,29.9999980926514,1.25198,-38.5625038146973,1.26962,-58.5937538146973,3.27471478971059
"939",119.131568,107.343748211861,0.0506856925785542,-83.5937576293945,-70.3413925170898,"Nr5a1-Cre",91.5104217529297,0.0205717361179561,53.5075,0.261079560020736,0.028535,18.6889688361445,1.1207,-49.53125,1.1193,42.3125038146973,130,1.11889,-39.5937538146973,1.13373,-53.0937538146973,2.78839539285625
"940",177.710032,168.437391519547,0.0177898649126291,-93.3750076293945,-75.8291931152344,"Rorb-IRES2-Cre",96.2187525431315,0.0733398425836583,95.125,0.278774436215177,0.0418750000000001,10.5124835742444,1.134365,-50.875,1.13253,39.1250038146973,130,1.132095,-36.4062538146973,1.14846,-54.6875038146973,3.31806110503012
"942",165.931616,230.044677853584,0.0323442555963993,-98.4375,-73.2083282470703,"Rorb-IRES2-Cre",79.9791692097982,0.0183919874829413,58.0516666666667,0.199214145383104,0.0578400000000001,17.2260342798082,1.82151,-48.5,1.81878,37.5312538146973,50,1.818325,-36.1562538146973,1.84859,-55.90625,3.52229179453099
"943",170.021008,140.937611460686,0.0726220905780792,-93.21875,-76.5253677368164,"Scnn1a-Tg3-Cre",91.875001525879,0.0551576635576852,128.938333333333,0.155724299065421,0.09216,7.75564546359373,1.25068,-47.125,1.24678,37.625,90,1.246275,-35.59375,1.30239,-55.09375,4.1983029988262
"945",140.444576,174.218848347664,0.0638275370001793,-89.6875076293945,-73.7013092041016,"Nr5a1-Cre",84.512501525879,0.0434096205589355,69.7430769230769,0.218259541984733,0.0401050000000001,14.3383407230936,1.187515,-48.5312538146973,1.18546,32,90,1.18506,-35.25,1.21696,-58.4375,2.95947109905687
"946",130.50368,157.031327486038,0.00593568105250597,-86.125,-68.5474395751953,"Rorb-IRES2-Cre",85.5546932220459,0.00482178044448728,72.5384615384616,0.155089293270208,0.028025,13.7857900318134,1.127045,-53.7812538146973,1.12062,27.6250019073486,110,1.12016,-35.5625,1.13431,-56.8125038146973,3.71647010681117
"947",106.513552,129.843786358833,0.119937628507614,-82.9375,-68.9887924194336,"Rorb-IRES2-Cre",96.4437553405762,0.0251319275324805,128.169166666667,0.0876901820400287,0.0974350000000002,7.80218851387812,1.215205,-42.8125038146973,1.210995,48.5,110,1.210575,-34.6875,1.272035,-53.6875,4.11118103724152
"949",352.271168,369.21888589859,0.0484769903123379,-101.406257629395,-71.9150695800781,"Rorb-IRES2-Cre",104.664066314697,0.0139529334471442,33.58,0.401593624161523,0.02352,29.7796307325789,1.33742,-55.4375,1.33586,47.21875,20,1.3355,-42.0000038146973,1.3762,-60.0937538146973,4.32916523433025
"955",227.410944,167.343750596046,0.0222554951906204,-98.03125,-78.7549057006836,"Scnn1a-Tg3-Cre",91.3705384390694,0.053427419449999,88.9972222222222,0.111111111111111,0.06294,11.2363057523643,1.15808,-46.65625,1.154115,37.65625,90,1.15347,-36.4375,1.195375,-53.125,4.37520683741812
"958",200.776256,171.56246304512,0.00302252266556025,-97.09375,-79.3514709472656,"Nr5a1-Cre",84.7437553405762,0.131211981019961,59.4933333333333,0.0748974366767272,0.0344800000000001,16.8086060062752,1.13022,-44.5,1.12794,30.03125,150,1.12744,-34.3125,1.14796,-48.03125,2.9321689287266
"959",129.13652,137.500077486038,0.0892390981316566,-90.5937576293945,-75.559440612793,"Scnn1a-Tg2-Cre",96.5375038146973,0.00851028655862552,109.7325,0.16250484683986,0.0922000000000001,9.11307042125168,1.38794,-51.6250038146973,1.38538,41.3125,70,1.38496,-44.3750038146973,1.44696,-62.2812538146973,4.67480688120064
"960",147.9972,243.750065565109,0.111824981868267,-100.3125,-81.1754684448242,"Ntsr1-Cre_GN220",94.7890672683715,0.0244104558705886,68.6076923076923,0.202789116894875,0.038125,14.5756250700751,1.118235,-55.84375,1.11626,38.53125,50,1.115845,-44.9375038146973,1.153875,-56.2812538146973,3.56419271962401
"966",204.26136,133.593708276749,0.0484857745468616,-96.1250076293945,-81.4397125244141,"Scnn1a-Tg3-Cre",94.4000030517579,0.0108898144590716,87.28,0.146149143863529,0.07182,11.4573785517874,1.31552,-49.1875038146973,1.31282,39.09375,90,1.3123,-36.0937538146973,1.35088,-59.3125038146973,3.34522670411904
"967",182.000352,167.656168341637,0.0564404875040054,-94.28125,-73.4158020019531,"Nr5a1-Cre",81.1328148841858,0.0371403162877558,60.2106666666667,0.24498031496063,0.0330000000000001,16.6083528942823,1.114445,-48.0625,1.11281,31.46875,80,1.11245,-35.1250038146973,1.128095,-53,2.95878916328666
"968",251.63056,162.968829274178,0.0304045584052801,-96.78125,-78.25927734375,"Scnn1a-Tg3-Cre",89.1953163146972,0.0213311008117286,55.8575,0.126190476190476,0.04898,17.9026988318489,1.14522,-46.09375,1.14316,39.5937538146973,90,1.14274,-35.875,1.15672,-51.0625038146973,3.54172328052843
"969",165.862832,119.687534868717,0.0475014671683311,-93,-79.3867645263672,"Rorb-IRES2-Cre",92.6875053405762,0.0282925608155933,84.4036363636364,0.122825156327269,0.0564800000000001,11.8478307698936,1.13298,-44.125,1.13018,30.90625,130,1.12968,-35.71875,1.16882,-52.4687538146973,3.91154616196549
