"","adaptation","avg_isi","f_i_curve_slope","fast_trough_t_long_square","fast_trough_t_ramp","fast_trough_t_short_square","fast_trough_v_long_square","fast_trough_v_ramp","fast_trough_v_short_square","input_resistance_mohm","latency","peak_t_long_square","peak_t_ramp","peak_t_short_square","peak_v_long_square","peak_v_ramp","peak_v_short_square","ri","sag","slow_trough_t_short_square","slow_trough_v_short_square","threshold_i_long_square","threshold_i_ramp","threshold_i_short_square","threshold_t_long_square","threshold_t_ramp","threshold_t_short_square","threshold_v_long_square","threshold_v_ramp","threshold_v_short_square","trough_t_long_square","trough_t_ramp","trough_t_short_square","trough_v_long_square","trough_v_ramp","trough_v_short_square","upstroke_downstroke_ratio_long_square","upstroke_downstroke_ratio_ramp","upstroke_downstroke_ratio_short_square","vm_for_sag","vrest","transgenic_line","height","firing_rate"
"716",0.011739926968,37.1746153846,0.4016,1.102,4.46286,1.024155,-61.7500038147,-58.0000038147,-62.1171894073,407.429664,0.0149,1.1009,4.4618,1.023155,27.875,30.5625019073,35.2812519073,525.000452995,0.0300615541637,1.391435,-60.765627861,50,86,280,1.10048,4.46134,1.022765,-41,-32.0312538147,-44.5000019073,1.1021,4.46292,1.024245,-61.8437538147,-58.0937538147,-62.2421894073,1.69816055791,1.42362281024,1.76712980517,-80.1875076294,-63.0599975586,"Sst-IRES-Cre",97.3984413147,26.9000765618
"719",0.00099627167482,19.362254902,0.772348471327,1.09425,8.71885,1.023793,-58.0312538147,-56.739587148,-61.5750030518,136.727376,0.01057,1.09349,8.71807166667,1.022976,19.0000019073,19.7708346049,19.7687511444,145.625039935,0.0118438089266,1.454521,-70.1562530518,190,192.458333333,430.000030518,1.09319,8.71775666667,1.022709,-34.15625,-33.1354192098,-40.7687515259,1.094335,8.71891333333,1.454521,-58.15625,-56.8541679382,-70.1562530518,1.27206981778,1.26660975373,1.40437055247,-85.4687576294,-69.5901260376,"Pvalb-IRES-Cre",81.3437541962,51.6468771361
"721",0.0132166141318,30.8180645161,0.497098214286,1.08152,3.47488,1.027504,-47.6875,-45.239587148,-54.4750015259,225.786848,0.013345,1.079175,3.47216,1.023314,18.15625,22.9583346049,22.5437511444,245.312616229,0.127577275038,1.178301,-69.2937515259,50,61.2916666667,240.000015259,1.07878,3.471735,1.022992,-42.6250038147,-37.8020858765,-44.2312530518,1.09127,3.488155,1.178301,-51.6875,-49.9479192098,-69.2937530518,2.99727949577,3.32071993639,3.01643670333,-96.5,-68.3804779053,"Htr3a-Cre_NO152",77.0187526703,32.4485010886
"729",0.113162866645,57.6975,0.225714285714,1.151055,5.15984666667,1.0252725,-57.3750038147,-57.958337148,-62.2656259537,193.912288,0.032215,1.149355,5.15796,1.02370875,21.875,27.6354173024,23.0625009537,199.375003576,0.100278250873,1.6648775,-77.5625019073,130,103.458333333,680,1.14882,5.15741833333,1.02322625,-44.75,-42.8958333333,-52.0234394073,1.15136,5.16718833333,1.6648775,-57.5312538147,-58.8125025431,-77.5625019073,2.27591865723,2.47226915682,2.08115117527,-100.03125,-77.7931594849,"Sst-IRES-Cre",85.3281269073,17.3317734737
"730",0.0267437901276,112.6075,0.100499994331,1.14497,13.0321166667,1.02631666667,-43.9375,-55.8229179382,-58.8906262716,105.146456,0.0312,1.141835,13.0267716667,1.02309,45.15625,26.7291666667,29.9322923024,106.25000298,0.0521581023932,1.61646,-78.4479179382,230,300.166666667,725,1.141285,13.0263983333,1.0228,-31.21875,-35.0416679382,-38.234375,1.15828,13.036455,1.61646,-48.46875,-57.9583346049,-78.4479179382,4.84387142104,3.65674264835,2.2615161039,-83.6875,-78.2598419189,"Htr3a-Cre_NO152",88.822918574,8.8804031703
"740",0.000193017837671,21.4793333333,0.749744324301,1.2002,7.96640333333,1.023989,-62.4687538147,-62.2083358765,-63.2750030518,167.393152,0.01415,1.19942,7.965735,1.023306,21.5937519073,40.4062512716,39.0312507629,126.093834639,0.149191066623,1.041102,-71.1812561035,140,173.666666667,480.000030518,1.199125,7.96543333333,1.02303,-38.7187538147,-35.5833358765,-42.3250022888,1.200215,7.96645,1.041102,-62.5625038147,-62.3854192098,-71.1812561035,1.41064940109,1.28982966962,1.40431379003,-98.125,-70.5699081421,"Pvalb-IRES-Cre",102.306253815,46.5563797759
"741",0.0116379770001,21.6885294118,0.15625,1.058375,1.307655,1.02408,-59.1875,-55.4166692098,-58.0937538147,575.424768,0.006245,1.05737,1.30681,1.02322,9.15625,20.6979166667,17.15625,567.968785763,0.0613370798528,1.36021,-59.9375038147,10,7.125,160,1.05696,1.30639833333,1.02288,-45.6875,-40.8854179382,-42.6875,1.058425,1.30769333333,1.36021,-59.2500038147,-55.5312525431,-59.9375038147,1.39616320238,1.35728074033,1.39469161347,-95.7187576294,-59.9404830933,"Htr3a-Cre_NO152",75.2500038147,46.1073215714
"742",-0.0446251712713,31.7875,0.888241267646,1.880955,21.98548,1.023101,-58.21875,-54.28125,-61.43125,76.713136,0.36172,1.88051,21.984945,1.022726,-1.28125,2.625,5.175,70.624999702,0.027308665216,1.752648,-70.08125,380,524.125,720,1.88028,21.98467,1.022543,-41.3125,-34.53125,-45.6687507629,1.880975,21.985495,1.752648,-58.2500038147,-54.375,-70.08125,1.07871078777,0.964621558047,1.1020201149,-86.09375,-69.8803634644,"Pvalb-IRES-Cre",66.60625,31.458906803
"743",0.0860233171159,100.093888889,0.0290178571429,1.527605,3.30534333333,1.0245975,-51.9375,-52.3020858765,-59.8203163147,229.234208,0.05926,1.526175,3.304095,1.02341875,12.8125009537,23.2708339691,6.74218773842,310.468792915,0.0298002120107,1.5943325,-72.5234413147,50,57.0833307902,147.5,1.52576,3.30367666667,1.02310625,-39.8437538147,-38.9479204814,-40.5390663147,2.01366,3.30536333333,1.5943325,-54.25,-52.3645846049,-72.5234413147,2.11923304566,2.1337505561,1.7416307032,-100,-72.0027618408,"Sst-IRES-Cre",66.5625040531,9.99061991797
"754",0.000151925912318,9.16579439252,0.781818196803,1.0572,15.20138,1.023428,-54.9062538147,-50.3541704814,-58.6062515259,127.00416,0.01134,1.0565,15.2004733333,1.022788,18.9687519073,17.9375006358,28.9562515259,82.03125,0.0204274095595,1.337068,-72.5250015259,430,354.5,800,1.05614,15.2000733333,1.022508,-30.2500019073,-26.1770846049,-42.8062522888,1.05722,15.2014533333,1.337068,-54.9375038147,-50.4479179382,-72.5250015259,1.12319367224,1.18324550354,1.39538133123,-81.375,-72.513130188,"Pvalb-IRES-Cre",87.5625030518,109.101290862
"766",0.0323075287858,36.1164285714,0.530357142857,1.09703,3.2351225,1.024297,-64.46875,-58.40625,-64.56875,416.706976,0.024435,1.09594,3.2339825,1.0233,23.8125,20.6250009537,25.3437511444,340.781360865,0.135835811496,1.460978,-73.8875015259,50,55.3125,479.999969482,1.09556,3.2335875,1.022967,-40.21875,-33.1875,-45.4937522888,1.09712,3.2400125,1.460978,-64.65625,-59.046875,-73.8875015259,1.47060920966,1.36034491661,1.53738397884,-95.0312576294,-71.4138412476,"Gad2-IRES-Cre",89.9125011444,27.6882305243
"770",0.000640075646852,76.35375,0.206268435952,1.67858,8.794985,1.028057,-54.28125,-56.3229166667,-62.5000007629,110.782544,0.0419,1.674415,8.79017166667,1.023274,21.34375,24.2187506358,22.7875003815,98.5938608646,0.0219578873366,1.261942,-70.75,190,194.208333333,690,1.67402,8.789795,1.022974,-34.90625,-36.1354179382,-39.9562522888,1.682965,8.79916,1.261942,-57.1250038147,-58.5208333333,-70.75,3.31038289104,3.61918231605,2.59170742803,-81.90625,-70.5153274536,"Gad2-IRES-Cre",85.2875011444,13.0969336804
"771",0.0105456273408,5.27909090909,1.41476375243,1.026395,21.2379833333,1.023772,-66.90625,-56.3437538147,-63.5687538147,109.138968,0.00431,1.02588,21.2371683333,1.023215,17.15625,4.8645837307,24.7375011444,71.2501108646,0.0188077818602,1.396849,-75.4562530518,460,505.416656494,720,1.02561,21.2367916667,1.022969,-46.6875038147,-30.2187506358,-47.5437538147,1.026435,21.2380383333,1.396849,-66.9375076294,-56.4583358765,-75.4562530518,1.11371296875,0.853806092132,1.21139650395,-83.03125,-73.8435745239,"Sst-IRES-Cre",88.3062549591,189.426554159
"774",-0.00591308283433,137.272857143,0.220209057633,1.05973,8.19816,1.0245375,-53.96875,-53.5729179382,-59.5468769073,217.522496,0.03255,1.058665,8.19721666667,1.02349,8.6875,16.7812506358,11.7656254768,188.169494271,0.0492373257875,1.28608,-73.4062538147,210,179.375,0,1.058305,8.19681333333,1.0231675,-34.0625,-31.5729166667,-44.09375,1.05984,8.198185,1.28608,-54.15625,-53.6875025431,-73.4062538147,1.52633061489,1.32661208876,1.64448868012,-94.03125,-72.6786880493,"Sst-IRES-Cre",71.3125023842,7.28476132
"790",0.0039743795775,14.2527272727,0.595941730773,1.030915,8.2919,1.0246725,-65.375,-59.5000038147,-64.0859375,202.385792,0.009595,1.02999,8.29066333333,1.02342125,24.8125,23.1770833333,25.6171884537,119.843676686,0.0590093694627,1.6887625,-70.8984394073,220,181.79166158,117.499992371,1.02965,8.290225,1.023085,-43.6562538147,-30.7500006358,-41.7343759537,1.03104,8.29206,1.6887625,-65.53125,-59.7291679382,-70.8984394073,1.63105381865,1.47823869567,1.73612486451,-86.9062576294,-73.6918563843,"Pvalb-IRES-Cre",89.7031259537,70.1620104605
"797",0.00151769461251,5.57648876404,2.6300008837,1.02799,12.5741366667,1.02386125,-64.21875,-57.3229204814,-63.2187519073,220.416992,0.00394,1.027445,12.57346,1.02329625,14.6250009537,8.48958396912,17.5312504768,74.21875,0.0696823075414,1.66102375,-73.5703125,390,288.833333333,115,1.02717,12.5731116667,1.023025,-49.65625,-34.8437512716,-53.242190361,1.02801,12.574195,1.66102375,-64.2812576294,-57.4166679382,-73.5703125,1.21981529726,1.03666333779,1.25105172871,-86.34375,-69.6425094604,"Pvalb-IRES-Cre",80.7500023842,179.32431003
"800",0.00163604642848,10.4561702128,1.21780337955,1.03304,13.26153,1.023713,-65.0000076294,-59.8958358765,-65.1375015259,152.475808,0.00894,1.03257,13.2609733333,1.023252,16,13.2604173024,22.7062515259,95.4688638449,0.0669051557779,1.36675,-77.6500061035,370,306.041666667,0,1.032295,13.260685,1.023035,-34,-31.2187506358,-46.6000022888,1.03304,13.2615483333,1.36675,-65.0000076294,-59.9687525431,-77.6500061035,1.00082408414,0.978187124193,1.17020773803,-87.875,-76.941947937,"Pvalb-IRES-Cre",87.8437530518,95.6373107602
"801",0.0593433997166,25.06,0.0339241403758,1.07928,2.25154,1.02578,-55.5312538147,-54.2187538147,-56.9375038147,291.40352,0.0126,1.07698,2.24914,1.02325,27.7812519073,26.5000019073,33.0781269073,259.375393391,0.0696748644114,1.70408,-65.2343788147,40,30.75,239.999984741,1.07652,2.24862,1.02287,-40.21875,-38.2500038147,-43.1718769073,1.08062,2.25328,1.70408,-56.0312538147,-55.03125,-65.2343788147,2.99858582678,2.82830099599,3.30179538364,-85.2187576294,-63.4668731689,"Vip-IRES-Cre",90.015630722,39.9042298484
"803",0.022820739009,53.4323529412,0.362352552293,1.079825,5.80780833333,1.023764,-57.1875,-55.9791704814,-60.6437515259,158.493728,0.016055,1.078845,5.80683833333,1.02269,24.7500019073,26.9895839691,21.8125003815,179.687425494,0.0293397717178,1.272053,-70.5812545776,110,119.66666158,440,1.07846,5.80641333333,1.02235,-45.15625,-43.9270858765,-45.6062522888,1.079855,5.80787666667,1.272053,-57.3125038147,-56.083337148,-70.5812545776,1.5880351631,1.55108388653,1.56958556061,-89.625,-69.3307876587,"Sst-IRES-Cre",82.4562519073,18.7152529311
"806",0.154108538307,19.5716666667,0.0372807017544,1.09148,3.35389833333,1.024079,-55.8125038147,-53.7500038147,-57.7250022888,242.403264,0.015685,1.0905,3.35283666667,1.023063,19.46875,20.7291673024,17.6187515259,251.56250596,0.00831763353199,1.680035,-67.2750030518,50,58.3333333333,370,1.090175,3.352475,1.022771,-43.4375038147,-41.4062538147,-44.5812522888,1.091545,3.35853166667,1.680035,-55.9375038147,-53.9375012716,-67.2750030518,1.84254829149,1.83794187246,1.86401367038,-93.21875,-65.2991027832,"Sst-IRES-Cre",75.3437538147,51.0942689262
"810",0.0033176769365,13.7374305556,0.964960613124,1.03234,10.5767016667,1.024096,-65.6250076294,-61.2812512716,-66.0250015259,172.610496,0.007665,1.031625,10.5759133333,1.023329,11.5625,15.3645839691,14.7937505722,121.87499553,0.0594092532992,1.436932,-72.1000030518,220,238.875,88,1.031355,10.5755983333,1.023079,-40.03125,-32.3333346049,-45.40625,1.03242,10.5767533333,1.436932,-65.7187576294,-61.3958333333,-72.1000030518,1.34656700204,1.18967748515,1.42970695862,-100.6875,-72.0374450684,"Pvalb-IRES-Cre",80.8187520981,72.7938165697
"812",0.00354384724544,46.95675,0.33139932812,1.28047,6.067455,1.02688833333,-56.21875,-56.5000019073,-60.5625038147,170.031024,0.020895,1.27798,6.0645425,1.02328666667,26.5625,30.2812509537,30.2083346049,148.437619209,0.0929054990411,1.04333,-70.0729217529,110,126.125,143.333333333,1.277625,6.0641925,1.02299666667,-42.6250038147,-41.34375,-44.6875,1.286525,6.0728,1.04333,-60.1875,-60.1875,-70.0729217529,2.83443865609,2.85101383178,2.53316593318,-85.34375,-69.4498291016,"Htr3a-Cre_NO152",90.7708384196,21.2961927731
"813",0.00768895982336,15.9853225806,0.675736235595,1.058165,2.21399833333,1.026709,-44.5312538147,-48.0312525431,-53.0312522888,481.462592,0.00688,1.05609,2.21151666667,1.023441,18.8125019073,23.2291673024,17.4687503815,462.50000596,0.0346513912082,1.617463,-66.4562545776,40,29.7916673024,32,1.05569,2.211075,1.023108,-36.625,-35.3229179382,-39.1562530518,1.05964,2.21753333333,1.617463,-45.1875038147,-49.5000038147,-66.4562545776,2.28103037345,2.53473088134,2.24124771003,-90.1875076294,-65.2488937378,"Htr3a-Cre_NO152",70.5000026703,62.557386312
"814",0.20280470169,123.11,0.260583952566,1.099035,5.07427,1.024425,-59.7187538147,-58.5312519073,-60.9218769073,235.200512,0.02047,1.09803,5.0732875,1.0234125,28.9062519073,34.1093769073,32.6406269073,190.178707242,0.0598619915545,1.4431425,-71.0468788147,90,101.3125,390,1.09766,5.072895,1.02306,-44.03125,-42.859375,-46.1875,1.099095,5.0743625,1.4431425,-59.8437538147,-58.6562519073,-71.0468788147,1.87610934116,1.92713888501,1.96029944833,-92.5,-70.5497512817,"Htr3a-Cre_NO152",93.5625038147,8.12281699293
"815",0.0100298411083,21.4743478261,0.00162500202194,1.06162,1.98258,1.0252,-55.84375,-56.6250025431,-58.9187530518,629.208448,0.01146,1.06016,1.98070666667,1.02354,33.8750038147,31.3958346049,32.5937507629,249.821424484,0.121393315494,1.620292,-75.2625030518,29.9999980927,23.9583333333,190,1.05972,1.98023333333,1.023144,-50.2812538147,-43.5312512716,-51.4000022888,1.06672,1.98812,1.620292,-56.625,-57.6562525431,-75.2625030518,2.95730112692,2.61504956653,2.9277662895,-98.3750076294,-74.2693939209,"Vip-IRES-Cre",91.5125038147,46.5671883542
"817",0.0897806572898,61.0285714286,0.244081265244,1.11664,2.18262666667,1.02454333333,-56.0312538147,-56.9687538147,-59.9635442098,279.408608,0.02654,1.11548,2.18146666667,1.02346333333,26,27.8958352407,28.5625012716,301.875025034,0.0287001095712,1.55708333333,-61.5625019073,29.9999980927,29.0416673024,340,1.11496,2.18094666667,1.02301,-41.3437538147,-40.8125025431,-44.7604192098,1.11674,2.18268666667,1.55708333333,-56.1250038147,-57.0312538147,-61.5625025431,1.64459202171,1.58954169096,1.71304759136,-93.71875,-60.2090263367,"Chrna2-Cre_OE25",88.5260454814,16.3857677903
"823",0.00204622439365,17.2510526316,0.614248203076,1.04173,8.28087666667,1.02435375,-65.09375,-59.9687525431,-64.3828125,199.913696,0.01313,1.04083,8.27975666667,1.02337875,28.2812519073,25.0104166667,32.1250023842,101.5625,0.0859844386578,1.712455,-78.8671913147,160,181.458333333,540,1.04048,8.27936166667,1.0230475,-45.0625,-32.9166679382,-46.390625,1.04185,8.280955,1.712455,-65.3125076294,-60.0729192098,-78.8671913147,1.65128183476,1.51188007773,1.73127402147,-90.9062576294,-78.3937988281,"Pvalb-IRES-Cre",96.5078148842,57.9674771944
"831",0.00628998341676,44.7078571429,0.376626758851,1.075505,3.76027333333,1.025339,-57.4687538147,-52.2395846049,-56.3375022888,220.019152,0.02555,1.072965,3.75718833333,1.023422,26.6250019073,25.2812512716,28.9375007629,179.6875,0.0139154363424,1.758916,-65.5812530518,50,68.4166666667,62,1.072385,3.75673666667,1.023057,-43.2500038147,-38.2083333333,-42.8062507629,1.079955,3.76673833333,1.758916,-59.7187538147,-55.8854204814,-65.5812530518,3.09608358698,3.19970299495,2.95722277429,-87.96875,-65.2319946289,"Htr3a-Cre_NO152",85.2750030518,22.3674330175
"835",0.0319736718433,47.196,0.336151079137,1.09878,2.63316666667,1.024884,-59.65625,-60.645837148,-61.4625030518,286.968288,0.02868,1.09726,2.63169333333,1.0235,29.8125019073,42.9062512716,38.7312507629,259.218871593,0.204253703356,1.619344,-67.3750030518,50,40.2083333333,400,1.09674,2.63118,1.023052,-43.8437538147,-41.4895846049,-44.3687507629,1.09888,2.63326,1.619344,-59.7812538147,-60.7500025431,-67.3750030518,2.15352395132,2.26653905169,2.3265251738,-97.9375,-66.9698791504,"Sst-IRES-Cre",100.193753815,21.1882362912
"840",0.00850120368496,12.7682,1.05178557958,1.038155,11.09721,1.0240025,-59.0625038147,-52.1770846049,-59.1406288147,150.988096,0.01155,1.03759,11.0964583333,1.023475,17.15625,13.458334287,27.0937519073,105.223104358,0.0324520803988,1.0911675,-76.9843826294,249.999984741,251.91666158,0,1.03731,11.0961183333,1.0231975,-33.90625,-29.7187519073,-43.4375038147,1.03818,11.0972316667,1.0911675,-59.1250038147,-52.3020858765,-76.9843826294,1.1211803599,1.08180195911,1.19463832153,-88.1250076294,-75.937713623,"Pvalb-IRES-Cre",86.234380722,78.3195751946
"851",0.0162060766473,45.2861904762,0.567049842936,1.09149,5.70870666667,1.02419333333,-60.6875038147,-59.0208358765,-62.9739602407,235.801392,0.03231,1.090725,5.707885,1.02345,27,25.5937512716,32.0260416667,203.124970198,0.205063015223,1.1479875,-77.3593775431,110,117.208333333,0,1.09041,5.70753833333,1.02315333333,-33.5,-31.135418574,-44.4843762716,1.09152,5.70877666667,1.1479875,-60.8125038147,-59.1250012716,-77.3593775431,1.31341600815,1.29565769973,1.48960693972,-93.6875076294,-75.6729660034,"Sst-IRES-Cre",95.0000019073,22.081786732
"858",0.00293727828677,13.8805633803,1.1577887538,1.06382,5.2328,1.02439,-59.0625038147,-54.5312538147,-59.7500019073,309.51232,0.01372,1.06282,5.23154,1.02351,20.78125,16.90625,31.8281264305,186.250001192,0.0178365595639,1.428905,-77.4453163147,90,105.249992371,380,1.0624,5.23104,1.02313,-38.375,-35.96875,-45.929690361,1.06388,5.23288,1.428905,-59.1562538147,-54.6562538147,-77.4453163147,1.47224602903,1.41987386924,1.59053457929,-96.78125,-76.9175567627,"Nkx2-1-CreERT2",91.5781283379,72.0431853235
"860",0.126489563122,57.3463636364,0.675045132118,1.0732,6.47829666667,1.02440833333,-62.1875,-59.7916704814,-63.1927096049,183.80992,0.01989,1.07229,6.47727,1.02350833333,35.71875,29.9791673024,38.7500006358,195.624992251,0.0780669972301,1.52352083333,-74.2812550863,100,136.416666667,183.333333333,1.07191,6.476795,1.02312916667,-37.5625,-30.8020839691,-46.5260416667,1.073275,6.47837333333,1.52352083333,-62.3125038147,-59.9479192098,-74.2812550863,1.42197805159,1.2005860138,1.4500093305,-95.71875,-73.6294555664,"Sst-IRES-Cre",101.942710241,17.4378973066
"867",0.0170864215626,13.1838461538,0.83791380181,1.031555,14.01691,1.023969,-63.625,-58.2291692098,-63.2125038147,97.97776,0.006745,1.030885,14.016065,1.023241,20.5937519073,13.3750009537,20.2500007629,65.6248107553,0.0534711629152,1.385598,-70.3625030518,380,324.875,670,1.0306,14.0156916667,1.022967,-39.5625,-32.9479204814,-46.9125015259,1.03161,14.0169766667,1.385598,-63.7500076294,-58.3750025431,-70.3625030518,1.33636055902,1.20272340955,1.48276442145,-87.2812576294,-69.8947067261,"Pvalb-IRES-Cre",83.4625045776,75.8503996733
"871",0.0437500288313,25.2041666667,0.149285714286,1.03264,5.563755,1.02470833333,-55.8750038147,-51.4375,-58.5312525431,279.6384,0.007535,1.03147,5.56171,1.02341333333,28.2500019073,20.1562519073,30.4687512716,159.37499702,0.0676599666476,1.74344833333,-73.34375,110,113.5,0,1.03112,5.5612,1.02309,-47.9062538147,-36.46875,-49.0104179382,1.032845,5.56502,1.74344833333,-56.15625,-51.7812538147,-73.34375,2.75424170819,2.33091829774,2.73712206802,-92.6875,-72.2003326416,"Htr3a-Cre_NO152",89.0000038147,39.6759795007
"873",0.00220872396383,21.4192222222,0.899621221365,1.08078,5.6637225,1.02454666667,-60.4687538147,-61.3437519073,-64.5729166667,297.533312,0.01573,1.079565,5.66262,1.02341833333,13.8125,19.3281259537,18.5312506358,235.624998808,0.0870126709342,1.52408666667,-72.4166692098,110,116.0625,0,1.079185,5.662215,1.02308833333,-32.59375,-30.7968759537,-41.7604166667,1.080845,5.66381,1.52408666667,-60.625,-61.4843769073,-72.4166692098,1.33250522775,1.24504730579,1.50020251036,-97.5937576294,-71.8459243774,"Sst-IRES-Cre",83.1041673024,46.6870360476
"878",0.0298676450198,39.3927272727,0.164123100548,1.07914,3.25557333333,1.02418666667,-56.8437538147,-54.0000025431,-59.2500019073,416.23232,0.01358,1.07824,3.25466666667,1.02342666667,28.875,28.260418574,35.447918574,226.093783975,0.155992746353,1.21874666667,-79.1927096049,59.9999961853,55.8749974569,300,1.07794,3.25433333333,1.02316333333,-42.0937538147,-39.4791679382,-47.6770858765,1.07916,3.25562,1.21874666667,-56.9375038147,-54.0729192098,-79.1927096049,2.16547421749,2.14721493134,2.22345331878,-99.96875,-78.3579406738,"Vip-IRES-Cre",94.6979204814,25.3853964737
"882",0.393492940454,44.7975,0.0872159141056,1.12101,6.30315666667,1.02421166667,-59.3750038147,-57.5729192098,-60.2187512716,179.327808,0.032155,1.120045,6.302125,1.02332083333,34.28125,36.7083333333,34.6718762716,183.906212449,0.0880968868732,1.53060416667,-78.5364646912,130,132.041666667,650,1.11968,6.301745,1.02299583333,-45.3125,-42.0729179382,-45.6406256358,1.121075,6.303235,1.53060416667,-59.5312538147,-57.6979179382,-78.5364646912,2.00973387438,1.98048366208,1.95740857691,-96.78125,-77.7048721313,"Sst-IRES-Cre",94.8906275431,22.3226742564
"883",0.00809741893711,35.6355769231,0.469476744186,1.100975,3.29512,1.024112,-53.53125,-53.5625038147,-56.9812538147,221.217648,0.03555,1.100235,3.29439333333,1.023411,20.65625,24.1770833333,25.4062511444,230.000048876,0.0200302023441,1.364709,-65.7312545776,70,56.8333320618,0,1.0999,3.294065,1.023114,-36.0000038147,-34.7812512716,-41.3437515259,1.109055,3.30380333333,1.364709,-53.9687538147,-53.8437538147,-65.7312545776,1.48430158624,1.46533612869,1.51270628633,-89.71875,-64.2822341919,"Sst-IRES-Cre",82.3875049591,28.0618439869
"889",0.00444071360293,44.7261904762,0.341699611039,1.248495,5.825435,1.0243325,-52.3437538147,-53.9270846049,-58.8437509537,189.849888,0.05139,1.24754,5.82462166667,1.0234625,16.8125,24.5208333333,24.2500009537,185.93749404,0.115165926516,1.28540625,-72.7265663147,119.999992371,120.08333079,780,1.247165,5.82428,1.02315875,-32.5000038147,-31.6145846049,-42.2578125,1.260315,5.83831166667,1.28540625,-55.3125,-55.0625012716,-72.7265663147,1.52580107638,1.48228320202,1.6511191513,-92.5,-71.8150558472,"Sst-IRES-Cre",83.0937519073,22.3582645728
"897",0.00448565520884,12.8574025974,1.12142857143,1.030675,13.1393133333,1.02682166667,-54.40625,-53.53125,-66.3541666667,149.703568,0.00671,1.029775,13.1381566667,1.023345,14.59375,15.0625009537,15.28125,103.281363845,0.0613643974066,1.38605333333,-78.1875,310,302.958333333,353.333333333,1.02944,13.137785,1.02302666667,-41.84375,-32.0416666667,-44.4791666667,1.030755,13.1395616667,1.38605333333,-54.5625,-53.75,-78.1875,1.61296669375,1.53106525629,1.67123752944,-89.3750076294,-77.5536880493,"Pvalb-IRES-Cre",81.6354166667,77.7762065413
"898",0.00288391118355,12.2559375,0.817702936128,1.03193,13.4760866667,1.02388,-58.9375,-52.9270858765,-60.3000007629,124.348424,0.009485,1.031245,13.4748566667,1.023222,4.21875,3.65625,17.4937503815,85.2678567171,0.0462696291506,1.189003,-76.3125030518,290,311.333333333,630,1.03098,13.4744616667,1.02299,-41.0625,-29.8333333333,-45.925,1.032065,13.477305,1.189003,-59.09375,-53.7708333333,-76.3125030518,1.32414886017,1.05880581915,1.38406697219,-94.625,-75.4902877808,"Pvalb-IRES-Cre",77.7937511444,81.5931053826
"900",0.0277129709221,37.0846,0.272386058539,1.154995,2.05013833333,1.02425875,-56.9062538147,-56.5520846049,-60.7500009537,371.07264,0.02106,1.153815,2.04903333333,1.02320875,26.03125,34.5000012716,33.5390625,430.468857288,0.132928401232,1.61479875,-66.4921875,20,25.7083333333,360,1.15331,2.04849833333,1.02275625,-41.96875,-39.1770846049,-42.9375,1.155015,2.050175,1.61479875,-56.9375,-56.6562512716,-66.4921875,1.60071452324,1.51484943129,1.60684992389,-98.6250076294,-65.1735992432,"Gad2-IRES-Cre",94.2890634537,26.9653710705
"904",0.00107039213886,14.3442647059,0.464662626852,1.03738,16.8289266667,1.02407333333,-56.3125,-50.3437538147,-58.416668574,123.677776,0.01797,1.036495,16.8276733333,1.0232275,6.56250047684,3.22916674614,14.9583338102,75.7812857628,0.0207272395492,1.4518675,-79.9010442098,400,395.208343506,808.333282471,1.03616,16.8272533333,1.02295083333,-34.84375,-27.6979179382,-43.8697954814,1.037435,16.8306566667,1.4518675,-56.3750038147,-50.9479192098,-79.9010442098,1.3303669765,1.04886592468,1.48994439448,-88.46875,-79.4327468872,"Pvalb-IRES-Cre",73.3750023842,69.7142739976
"907",0.0382499771338,93.488,0.10767046137,1.14006,4.89949,1.024765,-46.4375,-46.5781288147,-50.617190361,134.641728,0.05748,1.138,4.89771,1.02329,41.1875038147,44.0156288147,41.015625,160.625115037,0.186788439751,1.444125,-75.140625,110,96.9375,1300,1.13756,4.89727,1.0229,-36.3437538147,-36.890625,-44.5078163147,1.18664,4.9464,1.444125,-53.1875,-55.2500038147,-75.140625,2.97829531655,2.98536559216,3.01812066242,-89.3750076294,-74.5188674927,"Chrna2-Cre_OE25",91.632815361,10.6965599863
"916",0.0672948924371,32.16,0.346428589172,1.051485,8.52251833333,1.024225,-64.125,-60.5208333333,-65.35,174.62296,0.014025,1.05061,8.52152333333,1.023392,35.0625,27.5520833333,41.1687515259,143.906280398,0.0627813786268,1.514132,-74.2687530518,150,187.5,0,1.05027,8.52115333333,1.023074,-44.96875,-38.625,-49.6500015259,1.05153,8.52262666667,1.514132,-64.34375,-60.6979179382,-74.2687530518,1.8047332222,1.63568294548,1.80863599279,-89.9375,-73.186340332,"Sst-IRES-Cre",106.518751526,31.0945273632
"920",0.0172610026505,34.1907142857,0.542037031034,1.17276,1.99673333333,1.02478666667,-57.5625038147,-57.8750038147,-61.520837148,499.737088,0.01794,1.17132,1.99549333333,1.02355333333,16.75,30.541668574,28.1666679382,421.093732119,0.124511115253,1.59589333333,-68.5520884196,20,24.4166666667,270,1.17084,1.99500666667,1.02312666667,-41.46875,-39.9375012716,-42.7500025431,1.17304,1.99689333333,1.59589333333,-57.90625,-58.0312538147,-68.5520884196,1.76979190405,1.74259080928,1.72379252961,-102.03125,-67.2419128418,"Chrna2-Cre_OE25",89.6875050863,29.2477071887
