specimen_id,adaptation,avg_isi,f_i_curve_slope,fast_trough_t_long_square,fast_trough_t_ramp,fast_trough_t_short_square,fast_trough_v_long_square,fast_trough_v_ramp,fast_trough_v_short_square,latency,peak_t_long_square,peak_t_ramp,peak_t_short_square,peak_v_long_square,peak_v_ramp,peak_v_short_square,ri,sag,threshold_i_long_square,threshold_i_ramp,threshold_i_short_square,threshold_t_long_square,threshold_t_ramp,threshold_t_short_square,threshold_v_long_square,threshold_v_ramp,threshold_v_short_square,trough_t_long_square,trough_t_ramp,trough_t_short_square,trough_v_long_square,trough_v_ramp,trough_v_short_square,upstroke_downstroke_ratio_long_square,upstroke_downstroke_ratio_ramp,upstroke_downstroke_ratio_short_square,vrest,transgenic_line,binary_neuron,tau,layer_full,acronym,height_short,height_long,height_ramp,L_tg
486502127,0.0182063106,52.8905555556,0.1994126394,90.7,1.2953866667,5.009,-47.0000038147,-48.3645858765,-52.5312522888,0.03879,88.67,1.293565,3.27,24.25,39.5,33.1625003815,342.343896627,0.0631874278,50.0,32.3333333333,419.999969482,88.095,1.29306,2.845,-37.40625,-37.6250025431,-43.4062522888,113.555,1.3356316667,578.273,-51.1562538147,-54.5416692098,-71.6875045776,2.6471854084,2.8922414862,2.8999130758,-71.8004760742,Rorb-IRES2-Cre,Excitatory,29.6373642885,Primary visual area layer 4,VISp4,85.6937526703,71.2500038147,87.8645858765,L4tg
485931158,1.0,1000.0,0.1020366672,120.28,3.47471,5.396,-42.7187538147,-45.4895858765,-50.0187522888,0.08209,117.125,3.4721383333,3.474,40.5,43.7916666667,45.5500030518,145.156219602,0.0200218763,150.0,86.7916666667,930.0,116.685,3.471695,3.092,-32.6875,-33.4583346049,-45.6375015259,140.08,3.5027983333,791.77,-47.5000038147,-50.677087148,-81.8125061035,3.6589712908,3.6455874465,4.0161468932,-81.0480804443,Rorb-IRES2-Cre,Excitatory,16.3408782644,Primary visual area layer 4,VISp4,95.5687553406,83.2187538147,89.2812525432,L4tg
348592897,0.0265356304,97.82,0.1157142857,130.01,4.989055,5.23375,-44.75,-44.2916679382,-47.5546875,0.073615,126.05,4.9863066667,3.51375,24.84375,32.8229166667,28.6484379768,116.718634963,0.1015481055,130.0,124.625,0.0,125.605,4.9858883333,3.1525,-34.9687538147,-34.9270833333,-41.6796884537,165.08,5.0276933333,493.15625,-54.0312538147,-56.0208333333,-74.078125,3.116701594,3.0476494712,2.9989667068,-73.244430542,Scnn1a-Tg2-Cre,Excitatory,23.4320063155,Primary visual area layer 4,VISp4,76.2031254768,69.59375,77.1145846049,L4tg
469832490,1.0,42.315,0.0509680838,74.18,3.80059,5.8183333,-44.6875038147,-42.1354192098,-48.2656281789,0.03385,69.39,3.7969733333,3.2808333,21.25,33.0000031789,39.7760423024,86.249999702,0.0111183869,230.0,94.9166692098,960.000061035,68.775,3.7965166667,2.9816667,-28.0937519073,-26.7291673024,-41.7864602407,84.41,3.8261833333,472.5041667,-49.6875,-50.6979192098,-71.8333384196,2.9211096496,3.1022655796,3.9133132655,-74.0055999756,Scnn1a-Tg3-Cre,Excitatory,13.7658263198,Primary visual area layer 4,VISp4,88.0416704813,65.9375038147,75.1354223887,L4tg
479508018,0.0970336485,106.3575,0.0353070147,89.405,2.48182,5.81,-49.0312538147,-50.0833333333,-51.1562519073,0.058835,85.395,2.4783566667,3.365,46.2812538147,47.3750038147,49.296877861,189.374998212,0.1132833511,130.0,61.9166666667,700.0,84.985,2.477945,3.01,-36.03125,-36.4375012716,-46.445315361,110.87,2.5179783333,300.48875,-53.6250038147,-57.239587148,-72.2734451294,4.957589516,4.6850489606,4.53861343,-72.2372360229,Rorb-IRES2-Cre,Excitatory,21.2956678418,Primary visual area layer 4,VISp4,100.453129768,95.3125076294,97.458337148,L4tg
325464516,0.0490471432,78.3515,0.2499999873,113.4,3.6798416667,6.725,-49.3125038147,-51.6562512716,-56.21875,0.04684,108.615,3.6755466667,3.5875,25.15625,38.78125,38.4531259537,122.812502086,0.0203067642,230.0,91.9166666667,959.999938965,107.945,3.6750566667,3.11375,-38.28125,-41.0625,-54.6250009537,126.23,3.715435,727.1675,-52.8125,-59.1666666667,-80.3515625,3.7172731639,4.556972773,4.678072735,-80.4940795898,Scnn1a-Tg2-Cre,Excitatory,17.4061718583,Primary visual area layer 4,VISp4,94.6718759537,74.4687538147,90.4375012716,L4tg
321893798,0.110505779,90.435,0.1218390805,176.73,2.44798,5.33125,-47.9375,-48.65625,-50.6171894073,0.05537,173.86,2.44545,3.50375,35.90625,37.53125,37.296875,186.875000596,0.0202918146,90.0,61.125,830.0,173.38,2.44498,3.09125,-33.5625,-33.6875038147,-43.09375,205.11,2.47128,802.48375,-54.40625,-55.0,-74.8984394073,3.1423566242,3.0306799947,3.4011178458,-75.2422332764,Nr5a1-Cre,Excitatory,24.2792770492,Primary visual area layer 4,VISp4,87.9140644073,83.84375,86.1875,L4tg
478586295,1.0,1000.0,0.1299973091,15.295,7.741275,5.5125,-51.9687538147,-46.2916679382,-52.932293574,0.00522,13.185,7.7392533333,3.4708333,31.0000019073,26.9687519073,34.2708339691,100.000038743,0.0120830201,140.0,193.41666158,260.0,12.705,7.7385966667,3.0283333,-42.65625,-34.2604179382,-46.4427102407,15.605,7.755585,29.555,-52.25,-47.895837148,-59.4322948456,2.7462963644,1.99134582,3.0003606778,-57.3023872375,Rorb-IRES2-Cre,Excitatory,8.48381375018,Primary visual area layer 4,VISp4,87.2031275431,82.968755722,73.2604198455,L4tg
485837504,0.0752613537,109.455,0.1596650892,182.305,2.2078466667,5.206,-46.0625038147,-47.2291692098,-49.1562522888,0.064345,179.685,2.2055733333,3.385,46.03125,47.7812525431,45.0875022888,233.281329274,0.1183055267,50.0,55.125,800.0,179.225,2.2050966667,2.991,-37.40625,-37.7916679382,-44.7500022888,255.735,2.2528216667,548.509,-55.6875038147,-56.145837148,-74.4437561035,3.6236248733,3.513540135,3.9519837346,-73.0314865112,Rorb-IRES2-Cre,Excitatory,30.4840765486,Primary visual area layer 4,VISp4,94.2437545776,92.0937538147,95.0104217529,L4tg
314900022,0.0297156416,49.5855263158,0.2057377049,53.79,1.4559375,5.3316667,-50.7500038147,-47.203125,-53.5000012716,0.021885,51.875,1.4535425,3.495,26.84375,34.03125,30.0729173024,267.968744039,0.1623771042,50.0,36.3125,410.0,51.38,1.453055,3.0866667,-41.6562538147,-34.921875,-46.9270846049,60.365,1.488675,250.2566667,-51.6875,-54.5625,-73.71875,2.6286820771,2.8669443365,2.8628917349,-73.1547622681,Scnn1a-Tg3-Cre,Excitatory,26.0993637697,Primary visual area layer 4,VISp4,83.572918574,77.5937538147,81.234375,L4tg
313862022,0.288858289,147.79,0.1621387283,31.765,2.560725,10.045,-49.1875,-47.8125038147,-54.5625,0.01549,26.835,2.55477,3.51,33.0,42.40625,43.21875,58.2812875509,0.0498790592,190.0,63.8750038147,0.0,26.235,2.55418,3.04,-40.34375,-34.59375,-42.5,37.575,2.573095,65.43,-50.875,-51.1562538147,-64.53125,5.2611661773,5.3864399823,5.9495754457,-63.5755844116,Scnn1a-Tg2-Cre,Excitatory,17.0602466832,Primary visual area layer 4,VISp4,97.78125,82.1875,90.2187538147,L4tg
468054671,0.0127354028,46.165,0.2849806132,206.32,2.3242283333,5.06,-48.5,-47.8854179382,-51.9437515259,0.05064,204.51,2.3222283333,3.37,31.6875019073,30.322918574,33.9937507629,189.107134938,0.0259323791,59.9999961853,58.0416666667,608.0,204.04,2.3217566667,2.989,-39.4375038147,-36.53125,-41.4125007629,243.295,2.355925,488.234,-55.15625,-53.4479166667,-78.3937530518,2.937839269,2.7680449577,2.9673172673,-77.3416595459,Scnn1a-Tg3-Cre,Excitatory,22.8357900394,Primary visual area layer 4,VISp4,85.9375022888,80.1875019073,78.2083365122,L4tg
476144118,0.0739083083,84.3431818182,0.1222350312,125.775,3.249355,4.991,-44.8125,-43.0312538147,-51.2812515259,0.03987,123.875,3.2474983333,3.265,47.125,46.5937512716,51.8750022888,250.468790531,0.154492259,80.0,81.1666666667,530.0,123.395,3.2469816667,2.887,-35.3125,-28.7500019073,-41.4687515259,170.79,3.2808366667,156.302,-50.25,-47.1875038147,-66.8750015259,2.9269439263,2.7354953355,3.0481075254,-66.1167221069,Scnn1a-Tg3-Cre,Excitatory,31.2870282241,Primary visual area layer 4,VISp4,103.156253815,91.9375,89.6250050863,L4tg
386049446,0.0450018072,90.26,0.1723214377,109.69,5.241465,5.22375,-53.03125,-52.0625012716,-52.9687519073,0.04582,107.78,5.2395366667,3.49125,33.15625,41.9583358765,35.9218759537,123.281359673,0.0316939764,110.0,130.958333333,840.0,107.27,5.23906,3.0625,-45.28125,-40.1458333333,-46.2031259537,155.875,5.27017,705.51,-59.09375,-58.1354179382,-84.7109375,3.5244247946,3.7028573619,3.549037004,-85.1570739746,Nr5a1-Cre,Excitatory,12.7026528309,Primary visual area layer 4,VISp4,88.890627861,86.1875,94.0208371481,L4tg
370351753,0.0557216459,99.9033333333,0.1570340607,171.825,3.4041216667,4.84,-47.75,-47.28125,-51.4166666667,0.05736,169.375,3.4023916667,3.465,40.25,44.2291679382,44.46875,170.312494039,0.0473887436,110.0,85.0416666667,900.0,168.97,3.4019916667,3.1016667,-34.4062538147,-34.8125,-47.1770833333,199.855,3.4296983333,511.2883333,-54.9062538147,-54.9375,-79.2604192098,2.8745506029,2.9842956052,3.2485834109,-78.7213439941,Nr5a1-Cre,Excitatory,23.0778482023,Primary visual area layer 4,VISp4,95.8854166667,88.0,91.5104179382,L4tg
467357834,0.034848305,81.592,0.2131469962,143.81,3.8342233333,5.11375,-46.75,-49.3020833333,-52.546875,0.06443,141.44,3.832005,3.38875,35.6875038147,39.2604192098,41.0,139.375120401,0.063060686,210.0,95.7499974569,1170.0,140.98,3.831575,3.01625,-32.0625,-32.0937506358,-46.1718769073,155.58,3.8581583333,419.22,-49.7187538147,-54.1562538147,-79.3359413147,3.1319760188,3.0551942558,3.4545708803,-79.9310379028,Rorb-IRES2-Cre,Excitatory,22.7528516191,Primary visual area layer 4,VISp4,93.546875,82.4375038147,88.5625025431,L4tg
322761772,0.0233147925,72.1273076923,0.1782534375,170.66,4.7103016667,4.895,-48.8437538147,-49.1250012716,-51.0468769073,0.060175,168.38,4.7079583333,3.4075,39.9062538147,35.5104166667,43.921875,150.312572718,0.0128363045,110.0,117.708335877,1030.0,167.98,4.7075183333,3.0625,-36.28125,-36.1458358765,-50.3281269073,196.17,4.7318733333,890.2275,-57.40625,-56.1354179382,-85.0625038147,3.1330203798,2.7930379895,3.704824362,-82.9683837891,Rorb-IRES2-Cre,Excitatory,19.9989448684,Primary visual area layer 4,VISp4,94.9687519073,88.7500076294,84.6354179383,L4tg
354833767,1.0,41.485,0.0551470574,41.3,5.7782083333,5.25125,-48.03125,-50.0833333333,-50.195315361,0.02446,39.355,5.77599,3.47625,37.65625,37.6562512716,43.8828125,124.375075102,0.0180059671,230.0,144.416666667,910.0,38.895,5.7755116667,3.09625,-41.6562538147,-32.6770852407,-51.4531259537,707.01,5.7914683333,580.63,-51.59375,-55.2708346049,-82.3359394073,3.500343564,2.6464303537,3.839150346,-81.8460159302,Nr5a1-Cre,Excitatory,12.6634987684,Primary visual area layer 4,VISp4,94.078127861,85.6875,87.7395846049,L4tg
479179020,0.048978994,74.37875,0.2426356589,152.19,1.89856,5.6541667,-51.6562538147,-49.1875,-55.0677108765,0.047025,150.17,1.896345,3.565,46.5,48.927087148,47.854168574,190.937504172,0.0479762889,50.0,47.4166666667,520.0,149.72,1.8958933333,3.155,-43.40625,-42.3020858765,-48.5677096049,193.115,1.944955,497.5833333,-56.0625,-54.5416704814,-72.6093788147,3.8909790034,4.2694360822,4.2082291424,-71.7251586914,Rorb-IRES2-Cre,Excitatory,26.8500880675,Primary visual area layer 4,VISp4,102.921879451,98.1562538147,98.114587148,L4tg
480778441,0.0368844851,65.8692307692,0.2336640212,190.72,2.0337083333,5.08375,-48.8750038147,-47.4166692098,-50.1484394073,0.06385,188.8,2.031765,3.4075,46.3750038147,45.8229204814,43.8125038147,241.40624702,0.0152476402,50.0,50.7916666667,750.0,188.385,2.03135,3.03375,-41.09375,-38.4687538147,-47.8593769073,220.675,2.0682466667,765.885,-55.8750038147,-53.7187512716,-79.7421913147,4.027633222,4.0003925983,3.9963921801,-78.1602478027,Rorb-IRES2-Cre,Excitatory,27.5330781404,Primary visual area layer 4,VISp4,93.960943222,95.2500076294,93.2395896912,L4tg
488117124,0.0386690158,105.96125,0.1659810211,138.95,5.840495,5.399,-47.0000038147,-46.864587148,-51.9875015259,0.07976,135.91,5.8379583333,3.264,34.8125038147,37.1041679382,36.9437538147,137.968748808,0.0681690127,130.0,145.958323161,1310.0,135.48,5.8375266667,2.898,-38.03125,-36.739587148,-51.1000022888,179.06,5.8788766667,603.481,-54.9687538147,-55.6250038147,-80.8000030518,4.195805859,3.9715798597,4.4510938323,-79.8806610107,Rbp4-Cre_KL100,Excitatory,24.2422131145,Primary visual area layer 4,VISp4,88.9312553406,81.8125076294,83.9687550862,L4tg
476056333,0.027384956,71.7215384615,0.1725446498,138.605,3.5021133333,5.7775,-41.5937538147,-43.2291692098,-49.4140644073,0.06211,134.89,3.499095,3.425,35.71875,46.2500012716,49.2343769073,158.125042915,0.03639495,90.0,87.4583333333,760.0,134.35,3.4985966667,3.03,-32.46875,-33.3541679382,-41.9609384537,174.47,3.5437683333,305.15375,-47.9375,-49.6354192098,-73.210943222,4.1500095692,4.2223572552,4.0042292671,-72.2956085205,Scnn1a-Tg2-Cre,Excitatory,18.713148949,Primary visual area layer 4,VISp4,98.6484413146,77.3125038147,89.4791704814,L4tg
479225294,0.0361283234,76.46125,0.2225000156,157.535,2.3145,4.816,-54.5937538147,-50.9687538147,-55.6437515259,0.04385,155.845,2.3127125,3.297,41.9062538147,44.828125,38.7062522888,214.531287551,0.0620325468,70.0,57.8124980927,610.0,155.4,2.3122875,2.929,-42.59375,-39.7500019073,-45.6750007629,204.1,2.36579,462.336,-59.6875038147,-55.875,-75.7062576294,2.709897683,3.0975564179,2.9461253113,-74.4105987549,Rorb-IRES2-Cre,Excitatory,20.4339386502,Primary visual area layer 4,VISp4,94.3500038147,96.5000076294,95.7968788147,L4tg
507121819,0.0148346836,66.7942857143,0.1880999158,134.76,2.21129,5.08,-51.5000038147,-52.0625038147,-54.0625038147,0.04922,132.44,2.20909,3.4333333,44.7812538147,46.6562538147,45.989587148,188.90632689,0.0176209826,70.0,55.1875,760.0,132.04,2.20869,3.08,-39.09375,-37.8593769073,-47.1666704814,151.28,2.2331,397.6666667,-58.0937538147,-59.4375038147,-76.1875050863,3.8918089684,4.1014939556,4.1138618197,-75.0912857056,Rorb-IRES2-Cre,Excitatory,30.6946340788,Primary visual area layer 4,VISp4,100.052090963,96.2812576294,98.7187576294,L4tg
490601284,0.0232530315,86.6536363636,0.1408031088,119.955,3.8737916667,5.76375,-58.46875,-57.3854192098,-61.054690361,0.044805,117.46,3.8711683333,3.52625,34.7500038147,40.1979192098,36.2890663147,171.093553305,0.1004177034,90.0,96.7499974569,630.0,116.925,3.870665,3.0775,-45.2812538147,-41.8020846049,-49.1093788147,156.43,3.91345,94.405,-62.21875,-62.1979192098,-77.8515644073,3.4713138041,3.5995495951,3.3934873688,-77.6002655029,Rbp4-Cre_KL100,Excitatory,17.766057521,Primary visual area layer 4,VISp4,97.3437566757,93.2187538147,97.5833384196,L4tg
469800845,0.0398470684,100.118125,0.1503517059,125.525,2.80100125,4.48,-41.46875,-41.828127861,-46.8312515259,0.074265,123.455,2.79947875,3.342,36.625,35.8671898842,37.8125015259,151.093795896,0.0657483265,70.0,70.0,1030.0,123.14,2.79913375,3.05,-32.5937538147,-31.8125019073,-45.3937522888,172.25,2.85448625,216.623,-53.0625038147,-56.0078144073,-75.2937545776,3.3430857333,3.0973018281,3.3067701909,-73.7776107788,Scnn1a-Tg3-Cre,Excitatory,20.2351468197,Primary visual area layer 4,VISp4,84.6437530518,78.09375,77.6953177452,L4tg
518238899,0.07898608,93.744,0.190340908,93.8,4.4291933333,5.61,-43.0,-44.8333346049,-48.648440361,0.04332,91.06,4.4256,3.44,38.21875,37.5520846049,40.882815361,136.250004172,0.0072414633,190.0,110.625,999.999938965,90.64,4.4251266667,3.03,-31.0625,-30.9791679382,-44.2578134537,106.52,4.4462933333,874.03,-47.9375,-50.1875012716,-68.695318222,4.6862875937,4.0724268855,4.2912475657,-69.0978317261,Scnn1a-Tg2-Cre,Excitatory,22.3620219481,Primary visual area layer 4,VISp4,89.531255722,81.21875,82.3854192098,L4tg
469803003,0.02226991,59.8203333333,0.2130719055,116.89,2.8486416667,4.975,-49.2500038147,-50.5416704814,-51.9250030518,0.05286,115.005,2.846825,3.232,36.3125,38.2187512716,37.6125022888,181.718721986,0.0295567587,90.0,71.1249974569,910.000061035,114.625,2.84646,2.883,-38.9375,-36.9166679382,-46.2562522888,133.48,2.8879183333,592.56,-54.5625,-57.4062525431,-82.0750015259,3.406229534,3.388868911,3.8717045389,-80.5188903809,Scnn1a-Tg3-Cre,Excitatory,23.4027815803,Primary visual area layer 4,VISp4,89.5375053406,85.5625038147,88.760421753,L4tg
485836906,1.0,88.09,0.1677083346,85.46,6.23717,4.894,-47.6875,-47.2604179382,-49.9187515259,0.067375,83.13,6.235215,3.337,41.46875,46.1041692098,43.5437522888,143.281206489,0.00599158,150.0,155.833333333,1080.0,82.78,6.2348566667,3.014,-36.1562538147,-35.5000012716,-48.2937522888,99.565,6.2581533333,437.82,-51.5000038147,-53.239587148,-79.9187515259,3.9835933104,3.9233688707,4.0894512735,-78.8448944092,Rorb-IRES2-Cre,Excitatory,21.6365184812,Primary visual area layer 4,VISp4,93.4625038147,89.15625,93.364587148,L4tg
479298821,0.0116282761,95.6244444444,0.1541403808,211.895,2.2155783333,5.501,-46.9375038147,-48.8750012716,-51.3312522888,0.07504,209.2,2.2124866667,3.336,46.34375,45.5729166667,47.6000015259,193.281367421,0.0975460112,50.0,55.3333346049,296.0,208.82,2.2120866667,2.992,-36.75,-37.8958358765,-44.6125022888,250.865,2.253265,460.013,-57.0000038147,-57.3541704814,-66.9625045776,3.9711315285,4.2779831474,3.8455638604,-65.6994934082,Rorb-IRES2-Cre,Excitatory,30.1351968105,Primary visual area layer 4,VISp4,98.9312538147,93.2812538147,94.4479179383,L4tg
490267219,0.0071029118,52.2558333333,0.2719512195,138.29,2.141575,5.063,-49.8750038147,-51.2812538147,-55.8312522888,0.047835,136.405,2.1393983333,3.403,32.0625,35.1250012716,32.49375,248.571425676,0.1037928164,50.0,53.5000012716,224.0,135.98,2.138965,3.033,-36.46875,-35.2083358765,-45.9500007629,169.1,2.1722566667,250.807,-59.8437538147,-60.6666679382,-77.0937545776,3.0017979556,3.0120864214,2.8832394481,-75.8354644775,Scnn1a-Tg2-Cre,Excitatory,25.5804550671,Primary visual area layer 4,VISp4,88.3250022888,81.9375038147,86.4062550863,L4tg
500857324,0.0358613139,107.61,0.1463349014,174.94,3.85002,5.344,-46.1250038147,-47.4062525431,-51.4375022888,0.07696,171.88,3.8475266667,3.356,40.5,45.5416692098,46.4687538147,160.312458873,0.077374354,90.0,96.1666666667,949.999938965,171.4,3.8470933333,2.98,-35.7812538147,-36.3541679382,-47.9625007629,213.1,3.8913733333,565.836,-54.9375038147,-54.4270858765,-74.9875030518,4.1436436103,4.493890238,4.327547015,-74.1493377686,Rorb-IRES2-Cre,Excitatory,24.0613465493,Primary visual area layer 4,VISp4,97.9062561035,86.6250038147,92.9479217529,L4tg
396903227,0.0394658867,86.26,0.1623222749,91.83,0.7699666667,6.05,-48.4375038147,-48.9270858765,-52.7062522888,0.043375,87.34,0.76655,3.487,34.0937538147,38.5520833333,33.1375007629,214.84375,0.038029734,50.0,19.1666666667,208.0,86.85,0.76609,3.063,-33.5,-34.4479166667,-38.7000007629,113.87,0.810165,72.234,-55.34375,-59.6562512716,-65.66875,3.9207614192,3.8004989787,3.3868766248,-62.6768341064,Scnn1a-Tg3-Cre,Excitatory,32.8031513337,Primary visual area layer 4,VISp4,85.8437530517,82.5312576294,87.4791692098,L4tg
486500736,1.0,89.51,0.1096405132,120.725,4.01061,8.772,-53.90625,-54.1979192098,-59.1562530518,0.057675,115.08,4.0052016667,3.58,27.8437519073,29.5729173024,30.4062519073,116.40625447,0.0635878891,190.0,100.125,1220.0,114.53,4.0046866667,3.123,-39.40625,-38.2500012716,-50.2687530518,136.345,4.043655,429.385,-57.9375038147,-60.3437538147,-78.2750015259,4.1641729582,4.0130559841,4.4389401827,-77.7801132202,Rorb-IRES2-Cre,Excitatory,18.5473587434,Primary visual area layer 4,VISp4,89.5625049591,81.7500019073,83.7708365122,L4tg
314529406,0.0235217355,65.4935714286,0.2198780488,186.67,1.643435,5.3033333,-49.9375,-50.96875,-53.1822929382,0.05602,184.295,1.6409266667,3.4616667,42.5,44.3645858765,44.7656262716,196.874961257,0.0152577311,50.0,41.0,650.0,183.895,1.6405233333,3.1108333,-37.5937538147,-36.9479166667,-46.1458333333,210.51,1.6647866667,432.7333333,-56.5000038147,-56.28125,-73.8958346049,4.1352029801,4.3998514134,4.4205262197,-73.4410629272,Rorb-IRES2-Cre,Excitatory,27.682354871,Primary visual area layer 4,VISp4,97.9479192098,92.4375,95.3333358765,L4tg
329550277,1.0,1000.0,0.1469961347,200.1,3.5315883333,4.8825,-49.78125,-49.5312512716,-52.46875,0.081195,198.1,3.5297666667,3.42,39.5937538147,43.25,40.8125,169.687539339,0.0485379249,110.0,88.25,890.0,197.685,3.529365,3.0541667,-39.28125,-38.5625012716,-50.2864596049,231.05,3.56141,589.0766667,-56.03125,-55.4479179382,-82.3072942098,3.2542227679,3.3814930799,3.4469744644,-81.5740814209,Rorb-IRES2-Cre,Excitatory,21.1852333172,Primary visual area layer 4,VISp4,93.28125,89.3750038147,92.7812512716,L4tg
324025297,0.0259485715,81.8504545455,0.1833333333,223.39,2.6372483333,5.631,-45.875,-46.1666666667,-51.1312507629,0.06451,220.39,2.6342233333,3.497,37.78125,39.6770833333,33.4750007629,231.562495232,0.0547779799,70.0,65.8333320618,790.0,219.875,2.633705,3.054,-35.65625,-35.1979166667,-38.7062507629,256.835,2.6770083333,729.405,-54.5937538147,-53.9687512716,-74.9062561035,3.6098653848,3.4983100855,3.1928307839,-74.4558258057,Rorb-IRES2-Cre,Excitatory,27.9901209637,Primary visual area layer 4,VISp4,84.6062515258,83.65625,85.84375,L4tg
422738880,0.0846362769,81.065,0.1998666646,91.025,3.3115516667,4.668,-49.7187538147,-50.375,-50.7500022888,0.03991,89.24,3.3100516667,3.317,45.0,47.1979179382,48.9562515259,163.28124702,0.0542853847,90.0,82.7083333333,750.0,88.9,3.3097016667,3.01,-38.09375,-37.9479179382,-49.19375,117.72,3.3318266667,398.655,-53.84375,-54.59375,-79.0000030518,3.6602782705,3.592296106,4.2541368565,-78.5653686523,Nr5a1-Cre,Excitatory,17.5390899557,Primary visual area layer 4,VISp4,99.7062538147,94.7187538147,97.5729179382,L4tg
475459689,0.0200246041,77.6227272727,0.275,310.675,3.5029733333,4.8683333,-40.90625,-44.5104166667,-47.1979204814,0.078965,307.97,3.5012833333,3.465,23.25,42.5520846049,31.0312512716,182.968750596,0.0105836531,90.0,87.5416666667,1050.0,307.49,3.5009033333,3.1216667,-32.0625,-34.4375025431,-35.4791692098,350.91,3.536065,468.845,-51.28125,-52.2708358765,-76.9895858765,2.9302972071,3.5673839385,2.8014473212,-76.0704803467,Nr5a1-Cre,Excitatory,21.9868656339,Primary visual area layer 4,VISp4,78.229171753,64.15625,87.0625012716,L4tg
478447600,0.0691117027,50.715,0.10447761,107.835,3.9258433333,4.61,-45.5625038147,-48.5312538147,-50.7937515259,0.04087,105.725,3.92418,3.346,43.6562538147,45.0729166667,48.8500022888,166.718706489,0.0119197704,170.0,98.0833333333,880.0,105.355,3.92384,3.045,-27.4687519073,-29.4895846049,-44.1312515259,119.88,3.94848,732.269,-51.0000038147,-54.2604192098,-78.3312545776,2.8385972715,2.8119085445,3.3505486959,-77.0500564575,Nr5a1-Cre,Excitatory,17.8996721968,Primary visual area layer 4,VISp4,99.6437538147,89.2187576294,93.6041704814,L4tg
475838754,1.0,1000.0,0.1208484858,53.785,4.5984425,5.31,-50.6250038147,-50.3593759537,-53.5750030518,0.04045,51.335,4.59575875,3.494,37.5312538147,34.8203144073,43.9000022888,155.937537551,0.0185238365,170.0,114.874992371,560.0,50.9,4.5952725,3.132,-37.1875,-33.929690361,-48.7187515259,63.07,4.6116025,328.882,-53.59375,-55.5546894073,-69.2812515259,3.5694296742,2.9593594045,4.0738187974,-68.9345703125,Nr5a1-Cre,Excitatory,16.922560485,Primary visual area layer 4,VISp4,97.4750053406,88.1562576294,85.179690361,L4tg
397351623,0.0362956774,74.8225,0.2178977273,118.28,2.927355,5.1175,-45.625,-45.5416666667,-50.0,0.05097,116.06,2.9254733333,3.525,32.21875,33.6875012716,35.7968769073,210.937380791,0.0616592243,90.0,73.125,0.0,115.575,2.924985,3.13,-33.09375,-31.40625,-42.0156288147,142.095,2.9605166667,707.3975,-50.5,-53.6979179382,-78.453125,2.6507909929,2.456152251,3.0631381728,-77.8417892456,Nr5a1-Cre,Excitatory,20.7400340693,Primary visual area layer 4,VISp4,85.7968769073,77.84375,79.2291679383,L4tg
469734859,1.0,1000.0,0.1592307759,62.495,2.812715,4.9125,-48.96875,-49.708337148,-49.703125,0.05652,60.735,2.8107183333,3.3575,36.6875,34.8854179382,32.6875019073,187.031209469,0.0800438523,110.0,70.2916666667,770.0,60.32,2.810265,2.96,-35.96875,-34.9479192098,-45.4531269073,73.46,2.8335183333,686.205,-52.40625,-56.3750025431,-78.6718788147,3.1658794898,2.7482605765,3.0547821769,-77.4786224365,Nr5a1-Cre,Excitatory,20.4911864642,Primary visual area layer 4,VISp4,82.3906269073,85.65625,84.5937550862,L4tg
386970660,0.016471084,70.415,0.2135153091,301.15,2.0260166667,5.54,-48.375,-48.5520833333,-50.9062519073,0.055965,298.5,2.0238066667,3.7,33.3125,37.6875012716,33.34375,226.874992251,0.0378647484,50.0,50.625,660.0,298.005,2.0233366667,3.285,-36.78125,-36.6145846049,-41.9375,333.655,2.0543016667,747.6375,-57.5312538147,-56.0416666667,-73.28125,3.038636214,3.0871268393,3.1182982086,-72.0163574219,Nr5a1-Cre,Excitatory,29.9144457378,Primary visual area layer 4,VISp4,84.2500019073,81.6875,86.2395846049,L4tg
476126528,0.0217096944,59.4376666667,0.221875,124.44,1.78304,4.48625,-44.8750038147,-45.7812525431,-50.5546894073,0.05243,122.37,1.7813066667,3.155,35.40625,36.4791692098,36.3437509537,210.937619209,0.0096952049,50.0,44.5416641235,300.0,122.02,1.7809433333,2.85375,-32.7500038147,-31.6250012716,-41.9453134537,145.99,1.8124316667,649.525,-50.71875,-52.8020858765,-69.8125019073,2.9849977028,2.8161601681,2.8947141601,-69.4225387573,Scnn1a-Tg3-Cre,Excitatory,29.7585465011,Primary visual area layer 4,VISp4,86.898440361,80.2812538147,82.2604217529,L4tg
478439166,0.0404934153,47.7113888889,0.3182812777,76.64,2.2695983333,4.645,-50.4687538147,-48.8750012716,-51.8671913147,0.02121,75.07,2.26803,3.39,37.0,42.770837148,43.3359375,240.624904633,0.0472334884,110.0,56.7083307902,670.0,74.71,2.26767,3.0875,-34.875,-33.2083358765,-45.2968759537,93.255,2.2922333333,744.76875,-55.7812538147,-54.9895858765,-82.0312538147,2.8647845862,2.9281581955,3.4504710406,-81.4488296509,Nr5a1-Cre,Excitatory,16.5874680757,Primary visual area layer 4,VISp4,95.2031288147,87.4687538147,91.6458384196,L4tg
