specimen_id,adaptation,avg_isi,f_i_curve_slope,fast_trough_t_long_square,fast_trough_t_ramp,fast_trough_t_short_square,fast_trough_v_long_square,fast_trough_v_ramp,fast_trough_v_short_square,latency,peak_t_long_square,peak_t_ramp,peak_t_short_square,peak_v_long_square,peak_v_ramp,peak_v_short_square,ri,sag,threshold_i_long_square,threshold_i_ramp,threshold_i_short_square,threshold_t_long_square,threshold_t_ramp,threshold_t_short_square,threshold_v_long_square,threshold_v_ramp,threshold_v_short_square,trough_t_long_square,trough_t_ramp,trough_t_short_square,trough_v_long_square,trough_v_ramp,trough_v_short_square,upstroke_downstroke_ratio_long_square,upstroke_downstroke_ratio_ramp,upstroke_downstroke_ratio_short_square,vrest,transgenic_line,binary_neuron,tau,layer_full,acronym,height_short,height_long,height_ramp
490485142,1.0,1000.0,0.0096976396,65.745,11.4843966667,5.561,-43.4375038147,-43.9791666667,-52.4875022888,0.032295,63.49,11.4824933333,3.59,24.25,23.8645846049,33.3000007629,154.218822718,0.1610584408,249.999984741,287.041666667,770.0,62.86,11.4816866667,3.101,-29.7187519073,-29.7916679382,-49.6375030518,96.89,11.50623,88.791,-48.5,-47.6250025431,-79.1250045776,2.1818765682,1.7891355966,2.6259948464,-77.58253479,Ntsr1-Cre_GN220,Excitatory,14.9306682669,Primary visual area layer 6a,VISp6a,85.7875030517,67.6875038147,67.8437512716
566517779,0.0720733276,95.882,0.1913043478,92.38,1.0024933333,4.768,-47.5000038147,-49.2916692098,-50.9187522888,0.03456,89.92,1.0005333333,3.252,39.2187538147,39.5208333333,37.3312522888,197.656199336,0.0450279005,70.0,24.9999993642,360.0,89.44,1.00002,2.852,-35.8437538147,-40.6666666667,-43.8437538147,108.16,1.0330066667,52.296,-53.9687538147,-57.1562525431,-60.8000030518,3.0205568054,2.9253809378,2.8052644276,-59.7773742676,Chrna2-Cre_OE25,Inhibitory,19.5013715902,Primary visual area layer 5,VISp5,88.2500045776,86.7187576294,88.8125025431
324025297,0.0259485715,81.8504545455,0.1833333333,223.39,2.6372483333,5.631,-45.875,-46.1666666667,-51.1312507629,0.06451,220.39,2.6342233333,3.497,37.78125,39.6770833333,33.4750007629,231.562495232,0.0547779799,70.0,65.8333320618,790.0,219.875,2.633705,3.054,-35.65625,-35.1979166667,-38.7062507629,256.835,2.6770083333,729.405,-54.5937538147,-53.9687512716,-74.9062561035,3.6098653848,3.4983100855,3.1928307839,-74.4558258057,Rorb-IRES2-Cre,Excitatory,27.9901209637,Primary visual area layer 4,VISp4,84.6062515258,83.65625,85.84375
422738880,0.0846362769,81.065,0.1998666646,91.025,3.3115516667,4.668,-49.7187538147,-50.375,-50.7500022888,0.03991,89.24,3.3100516667,3.317,45.0,47.1979179382,48.9562515259,163.28124702,0.0542853847,90.0,82.7083333333,750.0,88.9,3.3097016667,3.01,-38.09375,-37.9479179382,-49.19375,117.72,3.3318266667,398.655,-53.84375,-54.59375,-79.0000030518,3.6602782705,3.592296106,4.2541368565,-78.5653686523,Nr5a1-Cre,Excitatory,17.5390899557,Primary visual area layer 4,VISp4,99.7062538147,94.7187538147,97.5729179382
313862134,0.0032075613,18.2135185185,0.7396008892,31.48,5.1876266667,4.527,-62.59375,-61.0729179382,-66.0750015259,0.01245,30.26,5.1860583333,3.303,22.4375,15.59375,29.6875,219.218745828,0.0653395057,110.0,129.624997457,400.0,29.85,5.185535,2.957,-33.3750038147,-27.40625,-41.79375,31.61,5.1878533333,336.476,-62.8125,-61.302087148,-75.8125015259,1.4712333598,1.1400686735,1.8010997643,-74.1142349243,Sst-IRES-Cre,Inhibitory,11.3302379491,Primary visual area layer 5,VISp5,95.7625015259,85.03125,76.6666679382
487601493,0.0287486663,80.1609090909,0.1875,237.09,3.98073,5.385,-44.8437538147,-43.6250025431,-49.5937519073,0.07257,234.395,3.97862,3.4475,29.8437519073,36.3333346049,31.2187519073,129.687696695,0.0590607636,110.0,99.4583333333,860.000061035,233.9,3.9781666667,3.055,-38.59375,-36.8958346049,-42.59375,270.045,4.0267966667,611.9925,-52.9062538147,-51.6770858765,-74.8593826294,3.5197300481,3.5683947221,3.2526835775,-74.278503418,Cux2-CreERT2,Excitatory,15.9206166533,Primary visual area layer 4,VISp4,80.8125038146,74.687505722,79.958337148
503517607,0.0143658818,81.5127272727,0.185,144.34,1.4754466667,5.028,-51.9062538147,-51.9166692098,-56.0875038147,0.0274,141.54,1.4727866667,3.276,45.875,48.9895858765,45.6437515259,210.937574506,0.0956082568,50.0,36.8333320618,370.0,141.06,1.4722666667,2.86,-41.0312538147,-41.2187512716,-46.3875007629,162.66,1.5014133333,62.14,-56.4062538147,-56.6250025431,-63.9625030518,3.3301299366,3.3433931086,3.0954155647,-61.8505935669,Ntsr1-Cre_GN220,Excitatory,25.9021873691,Lateral visual area layer 6a,VISl6a,101.731255341,97.7812538147,100.906255086
466705337,0.028414687,58.0909375,0.2324999967,73.015,1.1137325,5.207,-51.59375,-51.6250038147,-57.6187522888,0.016375,71.335,1.1121575,3.241,22.28125,29.8750009537,21.0437503815,357.142865658,0.0710114762,29.9999980927,27.75,312.0,70.835,1.11166,2.816,-37.0312538147,-35.7812519073,-36.0937515259,96.37,1.14965,46.175,-51.9375,-52.9375,-61.0812507629,2.4432934881,2.5519149186,2.2982044247,-59.3971290588,Gad2-IRES-Cre,Inhibitory,88.6743577429,Primary visual area layer 6a,VISp6a,78.6625026703,73.875,81.5000047684
515305346,0.0148176212,108.524444444,1.1752731289,116.96,8.79439,4.115,-61.5937538147,-59.3593769073,-61.6328134537,0.01648,116.26,8.79367,3.38,14.3437509537,19.7343759537,20.3750004768,114.374995232,0.0562333465,200.0,219.874992371,520.0,115.94,8.79335,3.1,-40.7187538147,-38.9375019073,-48.7031259537,117.06,8.79443,826.905,-61.7187538147,-59.453125,-78.1250019073,1.2076858266,1.3228008461,1.4647669432,-77.639793396,Pvalb-IRES-Cre,Inhibitory,8.3099082329,Primary visual area layer 5,VISp5,82.0078139305,75.9375047684,79.093752861
478396248,0.028792683,45.1392857143,0.4800271739,124.04,1.936155,4.386,-52.40625,-50.3333358765,-55.4687515259,0.03709,122.755,1.9347683333,3.112,15.1250009537,20.7708339691,19.6562511444,422.031313181,0.0748344138,50.0,48.375,600.0,122.305,1.9342633333,2.723,-39.4375038147,-38.3750025431,-36.8437522888,124.06,1.9362183333,622.853,-52.4687538147,-50.4062538147,-67.3125045776,1.8053073255,1.9410006296,1.747028077,-66.7581329346,Sst-IRES-Cre,Inhibitory,45.8889408237,Primary visual area layer 5,VISp5,75.1250026703,67.5312509537,71.1041698456
487306716,0.0874282068,7.835,1.190481809,10.89,16.4903125,3.65,-65.15625,-58.0468769073,-65.3187530518,0.006185,10.4,16.4896275,3.18,11.78125,3.8281252384,21.5875003815,91.7188674212,0.0427062027,320.0,412.25,570.0,10.145,16.4893075,2.973,-34.9687538147,-31.2187509537,-46.2187515259,10.895,16.4904,632.679,-65.28125,-58.1250019073,-74.0625,1.0086968893,0.8880788521,1.2151845334,-72.9193115234,Pvalb-IRES-Cre,Inhibitory,6.28592962619,Primary visual area layer 6a,VISp6a,86.9062534333,76.9375,61.8750021457
523478821,0.0496941837,44.0027272727,0.3119970128,194.38,2.8815266667,4.332,-56.875,-52.958337148,-56.4375022888,0.02326,193.22,2.8803533333,3.336,40.4375,43.3020846049,41.6750007629,231.562420726,0.0236294623,59.9999961853,72.0833333333,499.999969482,192.84,2.8799533333,3.008,-47.0937538147,-43.0208358765,-45.3687515259,671.32,2.8815533333,586.36,-57.0937538147,-53.0729192098,-71.5125045776,2.9941704274,3.0367915097,2.8815340149,-71.2807159424,Vip-IRES-Cre,Inhibitory,21.6701466051,Primary visual area layer 5,VISp5,98.1125030517,97.3125,96.2604217529
475515168,0.0083101744,40.6706521739,0.555,135.185,3.1384466667,4.465,-51.1562538147,-50.5208358765,-55.2656288147,0.03868,134.185,3.1373066667,3.405,7.8125,7.3229169846,9.5000004768,242.1875,0.190551132,70.0,78.4583333333,0.0,133.855,3.1369666667,3.1525,-33.9375038147,-33.8333346049,-32.0000019073,135.28,3.14836,160.2575,-51.28125,-51.520837148,-73.4218826294,1.539658809,1.5403400673,1.4910164839,-72.1569137573,Sst-IRES-Cre,Inhibitory,17.1111665266,Primary visual area layer 2/3,VISp2/3,64.7656292915,58.9687538147,57.8437528611
480705931,1.0,1000.0,0.0421568659,94.04,4.932615,5.115,-42.0,-40.1041666667,-49.0208352407,0.045045,91.485,4.9305066667,3.4791667,31.3750019073,29.8645846049,30.3541682561,323.281377554,0.0213349648,110.0,123.208328247,790.0,90.975,4.92994,3.0808333,-27.6562519073,-26.1145852407,-41.0885423024,124.405,4.9574583333,723.3808333,-50.15625,-48.0416692098,-73.3072942098,2.5879497122,2.2397378104,2.5678839432,-71.5274658203,Rorb-IRES2-Cre,Excitatory,35.0726067065,Primary visual area layer 5,VISp5,79.3750034968,73.3750019073,69.9687512716
475459689,0.0200246041,77.6227272727,0.275,310.675,3.5029733333,4.8683333,-40.90625,-44.5104166667,-47.1979204814,0.078965,307.97,3.5012833333,3.465,23.25,42.5520846049,31.0312512716,182.968750596,0.0105836531,90.0,87.5416666667,1050.0,307.49,3.5009033333,3.1216667,-32.0625,-34.4375025431,-35.4791692098,350.91,3.536065,468.845,-51.28125,-52.2708358765,-76.9895858765,2.9302972071,3.5673839385,2.8014473212,-76.0704803467,Nr5a1-Cre,Excitatory,21.9868656339,Primary visual area layer 4,VISp4,78.229171753,64.15625,87.0625012716
474626527,0.0356742415,34.7965384615,0.5755319271,84.79,1.7395366667,4.87,-50.8125,-48.9895858765,-52.5234394073,0.017055,83.32,1.7377766667,3.57,21.1875019073,15.3750006358,21.4296889305,344.687491655,0.0512895882,30.0000019073,43.4583320618,230.0,82.895,1.73728,3.21875,-37.8437538147,-34.6770846049,-39.8125009537,97.58,1.7479416667,520.01375,-51.5000038147,-50.8854192098,-63.679690361,2.3298410809,2.0362405381,2.3201498741,-62.6112518311,Htr3a-Cre_NO152,Inhibitory,20.1737493109,Primary visual area layer 4,VISp4,73.9531283378,72.0000019073,64.3645865123
566761793,0.0240650778,29.9925,0.5245535714,51.92,1.48259,4.2133333,-61.5937538147,-60.4843788147,-59.895837148,0.02184,50.94,1.48162,3.3,29.4062519073,33.7031288147,33.8125025431,230.468943715,0.0809965506,50.0,36.9999990463,499.999969482,50.56,1.48117,2.9666667,-44.4375,-51.1562519073,-42.8645846049,52.0,1.48268,545.66,-61.65625,-60.5937519073,-72.4791692098,1.9454791285,1.991970474,2.032039695,-71.9615402222,Chrna2-Cre_OE25,Inhibitory,18.1274680274,posteromedial visual area layer 5,VISpm5,93.7083396911,91.000005722,94.1875076294
516906055,0.0010974061,13.6338888889,0.9006018725,20.6,7.6652533333,4.292,-53.125,-52.7916704814,-56.8375022888,0.0124,19.72,7.6643,3.364,10.8750009537,8.7708338102,16.3187517166,82.9688236117,0.0387163348,270.0,191.624994914,600.0,19.4,7.6638933333,3.084,-31.65625,-38.2812506358,-45.0625030518,20.62,7.66942,571.08,-53.2187538147,-53.9375038147,-73.8437515259,1.4058102777,1.3574585984,1.6573357391,-73.0732498169,Cux2-CreERT2,Excitatory,7.14909642977,Primary visual area layer 4,VISp4,73.1562540054,64.0000009537,61.5625042916
566305266,-7.72783694761e-05,10.1684536082,1.257439807,8.34,6.0198733333,4.1575,-56.625,-53.0937512716,-57.2343773842,0.00494,7.4,6.0188466667,3.145,16.5625019073,15.1666676203,15.5898444653,174.375116825,0.0130160386,160.0,150.458333333,340.0,7.02,6.0184133333,2.78,-45.8437538147,-30.1770846049,-46.0703139305,8.42,6.0202,646.695,-56.6875038147,-53.4791679382,-66.7929697037,1.5080636664,1.2632586038,1.4856222126,-65.881477356,Nkx2-1-CreERT2,Inhibitory,14.2476171262,Primary visual area layer 2/3,VISp2/3,72.8242218495,73.1875019073,68.2604188919
503254105,1.0,1000.0,0.8232778431,10.84,,4.08,-62.4062538147,,-62.5062538147,0.01508,10.14,,3.36,11.7187509537,,20.1312511444,126.406252384,0.0163504202,290.0,,509.999969482,9.82,,3.028,-42.7187538147,,-50.0812522888,10.92,,548.568,-62.5312538147,,-74.8500061035,1.2781365842,,1.3441621424,-73.6287307739,Pvalb-IRES-Cre,Inhibitory,8.14757139805,Primary visual area layer 5,VISp5,82.6375049591,74.1250047684,
505200218,0.0136482229,84.1309090909,0.1276515152,116.12,3.2562,4.904,-49.6875,-47.9375025431,-52.8312522888,0.05754,113.72,3.2540133333,3.148,43.875,46.1458346049,47.1812522888,153.124794364,0.0595687665,90.0,81.3333333333,800.0,113.3,3.2535733333,2.788,-38.90625,-35.6770833333,-48.15,147.42,3.29484,266.644,-56.9375038147,-57.5729179382,-73.7937515259,3.6470023711,3.5698365038,3.8722161102,-73.5985412598,Cux2-CreERT2,Excitatory,18.5621089191,Postrhinal area layer 5,VISpor5,100.012504578,93.5625,94.083337148
473540161,0.0245779787,39.4589583333,0.5445054945,66.75,1.9972116667,3.91375,-58.0937538147,-58.7812525431,-59.7500038147,0.02671,66.07,1.9964616667,3.22625,35.34375,34.4270833333,34.320315361,150.000005961,0.2544799149,50.0,49.875,419.999969482,65.745,1.9961166667,2.9325,-37.3125,-36.0,-42.0625009537,66.75,1.9972483333,219.08375,-58.0937538147,-58.9166704814,-70.0546951294,1.3594740612,1.3218136075,1.4283511002,-69.600730896,Sst-IRES-Cre,Inhibitory,16.5441979074,Primary visual area layer 2/3,VISp2/3,94.0703191757,93.4375038147,93.2083358764
489751692,1.0,65.62,0.2240020881,164.165,1.8399783333,4.9175,-49.7187538147,-50.364587148,-54.8359384537,0.04954,161.995,1.8381633333,3.4975,26.5312519073,31.5104179382,27.3515639305,269.374966621,0.0405708998,70.0,45.9583333333,410.0,161.475,1.8376833333,3.1025,-38.1562538147,-38.645837148,-49.0468759537,863.505,1.869705,614.7375,-57.90625,-56.1354192098,-76.4375,2.7706464728,2.9297766418,3.0507754647,-76.3499221802,Cux2-CreERT2,Excitatory,14.2527423087,Primary visual area layer 2/3,VISp2/3,82.1875023842,76.250005722,81.8750050862
476099282,0.0880591216,80.4063636364,0.3530275414,53.045,4.0741183333,4.517,-59.1250038147,-57.2187525431,-59.0937507629,0.013745,52.195,4.07322,3.631,36.59375,37.9895858765,40.3625007629,262.890517712,0.0778369457,80.0,101.83333079,340.0,51.845,4.07283,3.288,-45.3437538147,-42.6770858765,-48.5062538147,53.065,4.074165,697.196,-59.2500038147,-57.3541692098,-74.15,2.0883225542,1.9591041744,2.1209102208,-73.1615219116,Sst-IRES-Cre,Inhibitory,17.1776302452,Primary visual area layer 4,VISp4,99.4562515258,95.7187538147,95.2083384196
314800874,0.006833305,93.3938888889,0.1726190476,230.13,2.67945,5.545,-49.0625,-48.7604179382,-57.5729179382,0.089995,226.7,2.67623,3.5066667,33.625,38.5833333333,30.1354166667,219.999998808,0.1123706996,70.0,66.9166666667,0.0,226.16,2.6757216667,3.0783333,-34.5,-34.8333333333,-42.6979179382,254.825,2.715025,479.82,-54.9375,-56.5625,-76.9270909627,3.298298978,3.3957013858,2.8102099039,-75.9695968628,Rorb-IRES2-Cre,Excitatory,23.8237256885,Primary visual area layer 6a,VISp6a,87.7083346049,82.6875,87.3437512715
485578197,0.0688026187,67.251,0.1028761047,66.995,5.4242583333,5.27875,-45.8437538147,-40.1041679382,-51.4375019073,0.040295,63.635,5.422145,3.41125,31.6250019073,21.270834287,42.6562519073,167.96875,0.094158262,190.0,135.541666667,960.000061035,63.13,5.42145,3.04625,-32.28125,-27.0000019073,-46.15625,78.44,5.455265,317.08375,-48.7500038147,-51.0937512716,-77.8359375,2.8758943752,1.8599263338,3.3559129446,-77.261932373,Rbp4-Cre_KL100,Excitatory,19.1808253576,Primary visual area layer 5,VISp5,94.0937538146,77.468755722,61.3750022252
514824979,-0.0165641499,51.1505263158,0.1843406593,304.8,1.76916,5.43,-50.7500038147,-49.9843769073,-60.2812538147,0.01136,302.74,1.76721,3.44,16.78125,23.7343759537,29.9843759537,170.312494039,0.0800907835,70.0,44.1875,320.0,302.18,1.76669,3.1,-39.3437538147,-38.890625,-46.1875038147,305.9,1.77076,463.35,-51.0937538147,-50.4375019073,-74.296875,2.5551521951,2.6256495889,2.980521937,-73.2969207764,Htr3a-Cre_NO152,Inhibitory,11.1733582836,Primary visual area layer 5,VISp5,90.2656297684,67.5312538147,73.718752861
478447600,0.0691117027,50.715,0.10447761,107.835,3.9258433333,4.61,-45.5625038147,-48.5312538147,-50.7937515259,0.04087,105.725,3.92418,3.346,43.6562538147,45.0729166667,48.8500022888,166.718706489,0.0119197704,170.0,98.0833333333,880.0,105.355,3.92384,3.045,-27.4687519073,-29.4895846049,-44.1312515259,119.88,3.94848,732.269,-51.0000038147,-54.2604192098,-78.3312545776,2.8385972715,2.8119085445,3.3505486959,-77.0500564575,Nr5a1-Cre,Excitatory,17.8996721968,Primary visual area layer 4,VISp4,99.6437538147,89.2187576294,93.6041704814
475838754,1.0,1000.0,0.1208484858,53.785,4.5984425,5.31,-50.6250038147,-50.3593759537,-53.5750030518,0.04045,51.335,4.59575875,3.494,37.5312538147,34.8203144073,43.9000022888,155.937537551,0.0185238365,170.0,114.874992371,560.0,50.9,4.5952725,3.132,-37.1875,-33.929690361,-48.7187515259,63.07,4.6116025,328.882,-53.59375,-55.5546894073,-69.2812515259,3.5694296742,2.9593594045,4.0738187974,-68.9345703125,Nr5a1-Cre,Excitatory,16.922560485,Primary visual area layer 4,VISp4,97.4750053406,88.1562576294,85.179690361
480124551,0.0649189349,91.3371428571,0.1863013818,60.395,2.3402,4.796,-47.8125038147,-51.0208358765,-52.2750015259,0.030765,58.715,2.33851,3.356,23.1562519073,32.1458339691,32.0875011444,263.437449932,0.0362643152,90.0,58.4166666667,440.0,58.225,2.3380233333,2.989,-33.59375,-34.1875,-47.0937522888,60.42,2.36436,720.169,-47.9062538147,-52.7500025431,-74.8562545776,2.3962109067,2.431802747,3.0884879472,-73.1930770874,Rorb-IRES2-Cre,Excitatory,23.2744910341,Primary visual area layer 2/3,VISp2/3,84.3625026703,70.968755722,83.1666698456
485579168,1.0,56.77,0.027665705,90.005,6.4769116667,5.258,-44.1875,-43.1041679382,-49.2250022888,0.047385,86.145,6.474415,3.49,31.0937519073,28.2708339691,40.7812507629,122.812658548,0.1129248142,170.0,161.875,1100.0,85.56,6.4737683333,3.063,-30.8125019073,-29.3645852407,-48.9250022888,128.005,6.5006233333,339.876,-50.0,-49.8229192098,-77.7687545776,2.46979509,1.9978389998,3.0502340375,-77.0024642944,Rbp4-Cre_KL100,Excitatory,18.9229147209,Primary visual area layer 5,VISp5,90.0062530517,75.2812519073,71.3750019073
328093618,1.0,34.04,0.0241545894,73.1,3.2715316667,4.625,-56.125,-53.9791679382,-58.0375022888,0.019835,71.995,3.270415,3.568,26.0,19.520834287,28.1875003815,216.406241059,0.0282236841,70.0,81.75,469.999969482,71.54,3.2698516667,3.17,-43.375,-35.28125,-46.7250007629,73.115,3.2715833333,619.1,-56.2500038147,-54.0729179382,-65.1875,1.7104026548,1.2868974961,1.7755238402,-64.6214904785,Sst-IRES-Cre,Inhibitory,31.5041355464,Primary visual area layer 5,VISp5,86.2250026703,82.125,73.5000022252
555088069,0.2112825098,68.4422222222,0.1326801153,141.78,0.5563466667,4.96,-52.7812538147,-56.2708358765,-57.3750019073,0.01898,140.5,0.5551,3.84,22.7812519073,27.5520839691,27.3906259537,570.625126362,0.0364815034,10.0,13.875,200.0,140.02,0.5546,3.41,-41.3125,-44.645837148,-47.140625,141.86,0.5564533333,449.9,-52.875,-56.4062525431,-61.3593769073,1.8769811764,1.9047810463,1.9287412534,-60.1255912781,Chrna2-Cre_OE25,Inhibitory,50.4095146905,Primary visual area layer 5,VISp5,84.765627861,75.562505722,83.8229198456
397351623,0.0362956774,74.8225,0.2178977273,118.28,2.927355,5.1175,-45.625,-45.5416666667,-50.0,0.05097,116.06,2.9254733333,3.525,32.21875,33.6875012716,35.7968769073,210.937380791,0.0616592243,90.0,73.125,0.0,115.575,2.924985,3.13,-33.09375,-31.40625,-42.0156288147,142.095,2.9605166667,707.3975,-50.5,-53.6979179382,-78.453125,2.6507909929,2.456152251,3.0631381728,-77.8417892456,Nr5a1-Cre,Excitatory,20.7400340693,Primary visual area layer 4,VISp4,85.7968769073,77.84375,79.2291679383
569477234,0.3898090181,126.19,0.1472222222,146.98,3.64291,5.43,-45.9062538147,-46.0625,-51.9270865122,0.0499,144.16,3.64072,3.58,38.03125,40.2968769073,39.9427102407,247.209787369,0.1305550337,90.0,91.0624961853,850.0,143.6,3.64012,3.11,-33.8125,-33.328125,-44.1145846049,193.02,3.67366,738.29,-54.9375038147,-53.7500019073,-77.0104204814,2.9704548983,2.7977287138,3.0714128111,-75.7673873901,Chrna2-Cre_OE25,Inhibitory,34.4632411319,Primary visual area layer 5,VISp5,91.8697967529,83.9375038147,86.3593769073
469801138,0.0006425881,12.5075,1.1567885117,252.425,10.743725,3.35,-55.6875038147,-52.390625,-57.5468769073,0.01187,251.71,10.7430225,2.8125,14.8437509537,19.0000019073,27.5468759537,65.6249970198,0.0965977758,290.0,268.5625,270.0,251.39,10.7427075,2.5725,-31.7812519073,-29.1875009537,-44.046875,252.54,10.7438075,270.815,-55.875,-52.5156269073,-69.1093788147,1.1626183569,1.1971554892,1.3691713595,-72.0429763794,Pvalb-IRES-Cre,Inhibitory,4.12168918959,Primary visual area layer 4,VISp4,85.093752861,70.5312547684,71.3906269073
474283475,0.0067134887,49.5721052632,0.30039685,101.63,4.4659716667,4.88125,-50.8125,-52.2916679382,-53.570315361,0.01954,98.575,4.46148,3.4075,20.2812519073,23.791668574,29.7031264305,213.281169534,0.0271111634,110.0,111.541656494,509.999969482,98.1,4.4610183333,3.10625,-35.6875038147,-35.1770833333,-40.3906259537,110.39,4.4744116667,223.85125,-54.5937538147,-55.4583358765,-73.5781269073,3.6213384901,4.1638391829,2.8573581664,-72.3847427368,Htr3a-Cre_NO152,Inhibitory,13.1994924271,Primary visual area layer 2/3,VISp2/3,83.2734417915,71.0937519073,76.0833365122
503814817,1.0,41.42,0.1249999999,58.06,7.1621266667,5.7933333,-44.6250038147,-45.2812525431,-55.2083358765,0.0295,55.34,7.1594466667,3.5833333,32.84375,36.34375,35.6562512716,160.468786955,0.1241720691,210.0,179.0,900.0,54.7,7.1587733333,3.1133333,-31.4375019073,-29.8333352407,-40.2656275431,59.26,7.18524,245.3666667,-45.0,-50.0937512716,-78.1562525431,2.9365881401,2.6087823632,3.0053163542,-77.1066818237,Ntsr1-Cre_GN220,Excitatory,15.9091840799,Primary visual area layer 6a,VISp6a,90.8645871481,77.4687538147,81.6250025431
539742766,-0.1928444975,485.78,0.1209219853,49.78,6.1848,5.42,-46.0,-43.239587148,-52.6250030518,0.01792,47.6,6.1829066667,3.54,41.5625,38.6666679382,42.5812530518,162.812456489,0.1143226027,210.0,154.54166158,600.0,47.06,6.1822,3.092,-35.34375,-32.2083346049,-47.6375022888,50.1,6.2250533333,381.14,-46.25,-45.8437512716,-76.0687561035,2.8310441167,2.3177126048,3.1644086346,-75.4487686157,Ntsr1-Cre_GN220,Excitatory,19.1271703565,Primary visual area layer 6a,VISp6a,95.2062561036,87.5625,81.9062550862
469734859,1.0,1000.0,0.1592307759,62.495,2.812715,4.9125,-48.96875,-49.708337148,-49.703125,0.05652,60.735,2.8107183333,3.3575,36.6875,34.8854179382,32.6875019073,187.031209469,0.0800438523,110.0,70.2916666667,770.0,60.32,2.810265,2.96,-35.96875,-34.9479192098,-45.4531269073,73.46,2.8335183333,686.205,-52.40625,-56.3750025431,-78.6718788147,3.1658794898,2.7482605765,3.0547821769,-77.4786224365,Nr5a1-Cre,Excitatory,20.4911864642,Primary visual area layer 4,VISp4,82.3906269073,85.65625,84.5937550862
