"","adaptation","avg_isi","f_i_curve_slope","latency","ri","sag","tau","vrest","firing_rate","fast_trough_t_long_square","fast_trough_v_long_square","peak_t_long_square","peak_v_long_square","threshold_i_long_square","threshold_t_long_square","threshold_v_long_square","trough_t_long_square","trough_v_long_square","upstroke_downstroke_ratio_long_square","height_long","binary_neuron"
"565",0.1783534746,75.043,0.1044464669,0.040755,130.156129599,0.0427862033,18.2879089094,-79.2622070313,13.3256932692,86.82,-47.0625,84.135,32.4375038147,150,83.63,-36.75,969.61,-54.9062538147,3.313076173,79.5000038147,"Excitatory"
"566",0.0184007741,46.27575,0.5633928803,0.031335,207.65632391,0.1468112916,18.3592976663,-73.3074264526,21.6095903362,77.425,-60.9687538147,76.555,25.5000019073,70,76.185,-36.28125,77.51,-61.0625038147,1.3055507715,86.468755722,"Inhibitory"
"569",0.0333816133,77.5836363636,0.1888520971,0.1441,244.687616825,0.1482791454,32.5240686703,-67.9803619385,12.8893159289,366.62,-48.8125,362.28,34.1875038147,90,361.78,-39.3750038147,381.4,-54,4.6809277135,83.0000038147,"Excitatory"
"570",1,1000,0.1594302554,0.143365,220.937460661,0.0263815299,21.1076413318,-71.0636901855,1,82.61,-48.3125,79.275,50.4375038147,70,78.825,-36.46875,97.655,-53.4687538147,4.780396083,98.7500038147,"Excitatory"
"571",0.0881545319,94.895,0.1393833183,0.045505,144.531220198,0.0557366125,17.6031911815,-79.9532012939,10.5379630117,92.41,-53.28125,90.005,33.09375,170,89.55,-46.34375,106.07,-57.7812538147,4.0242855437,86.375,"Excitatory"
"572",0.0362030289,77.0054545455,0.1824803109,0.05864,213.750079274,0.0653698221,30.5055063301,-70.960609436,12.9860930749,263.46,-47,260.06,32.5000038147,59.9999961853,259.58,-36.7187538147,324.96,-54.4375038147,4.455772231,79.5000038147,"Excitatory"
"573",0.0212711488,50.1411111111,0.4540662651,0.01926,234.218791127,0.0632673725,18.5129031452,-73.0428314209,19.943714406,67.68,-64.7812576294,66.52,38.3125038147,90,66.16,-45.53125,67.68,-64.7812576294,2.4154843157,103.093761444,"Inhibitory"
"574",0.1892336382,93.7166666667,0.170120899,0.024975,436.71888113,0.0639035106,45.3610918055,-58.3095245361,10.6704606082,64.67,-50.9062538147,61.245,23.125,30.0000019073,60.635,-32.78125,86.77,-55.34375,2.2096504774,74.0312538147,"Excitatory"
"575",0.0026071517,31.4161290323,0.3408482339,0.01168,250.468701124,0.076309815,10.6305574529,-71.8065567017,31.830783448,77.9,-48.96875,75.36,21.5,110,74.9,-36.6875,86.02,-52.3437538147,2.7171091412,70.46875,"Inhibitory"
"578",0.0181273967,77.06875,0.1806818245,0.049725,109.843634069,0.1881266385,16.956399784,-75.0866622925,12.9754277836,104.575,-48.4687538147,103.305,47.0000038147,150,102.91,-41.3750038147,156.575,-53.3125038147,3.0269697689,95.4687576294,"Excitatory"
"579",0.0440022495,73.0569230769,0.2218292789,0.04204,157.187581062,0.0274023879,16.5907497515,-78.2233123779,13.6879567039,121.805,-53.40625,119.235,39.1875038147,130,118.71,-41.53125,131.1,-56.9062538147,3.7451433995,92.5937538147,"Excitatory"
"580",0.0165695667,61.6391666667,0.2006302607,0.02215,189.062491059,0.0512830764,15.8417259986,-75.5707397461,16.2234509984,63.33,-47.4062538147,61.445,31.8437519073,130,61.02,-35.96875,74.285,-51.7812538147,3.1326653001,79.250005722,"Excitatory"
"581",0.0014422127,7.221875,1.2050396371,0.005515,82.0311754942,0.0418916233,4.2664618369,-78.3183364868,138.468195586,8.245,-70.40625,7.66,23,320,7.38,-48.375,8.285,-70.46875,1.2654590906,93.40625,"Inhibitory"
"582",1,1000,0.0162946428,0.020385,128.906220198,0.0122502679,12.0413794525,-74.6053924561,1,58.515,-63.09375,57.715,30.4375019073,190,57.365,-45.1875038147,58.56,-63.2500038147,1.5761168417,93.5312519073,"Inhibitory"
"583",0.025823463,78.1,0.1623031496,0.05826,122.656323016,0.1415288746,21.4404134616,-74.2980117798,12.8040973111,199.1,-50.2187538147,196.48,38.0937538147,80,196.02,-42.4062538147,263.04,-59.4062538147,4.1341109256,88.3125076294,"Excitatory"
"584",0.0218098585,52.8622222222,0.2333333333,0.034055,304.6875,0.0821281075,40.8273037203,-65.3980865479,18.9171010594,123,-43.84375,121.105,34.53125,50,120.67,-35.34375,161.38,-53.75,2.9467601522,78.375,"Excitatory"
"585",0.0249703832,65.9067857143,0.2181329109,0.03656,159.531101584,0.043673683,18.7328027823,-75.1710586548,15.1729444724,67.045,-44.65625,64.125,23.5937519073,190,63.39,-32.9062538147,79.135,-48.8437538147,2.5794692031,68.2500019073,"Excitatory"
"586",1,67.97,0.1212747787,0.03793,79.9999982119,0.1072227731,10.9458939848,-82.5060348511,14.7123731058,85.905,-46.75,84.14,32.28125,350,83.66,-35,102.095,-52.7812538147,2.5794769354,79.03125,"Excitatory"
"589",0.050893189,64.0175,0.0833333391,0.03237,203.571513295,0.026670441,17.2304328794,-66.6489105225,15.620728707,90.85,-42.5625038147,87.99,38.8750038147,70,87.42,-33.8750038147,102.555,-46.96875,3.3909861513,81.4375076294,"Excitatory"
"590",0.0230517521,49.9884210526,0.3600446429,0.03302,232.031315565,0.0807148591,23.2444883653,-70.6153488159,20.0046326518,92.48,-57.0937538147,91.16,21.375,70,90.72,-39.9375038147,92.62,-57.2812538147,1.882505794,78.4687538147,"Inhibitory"
"591",0.0224147992,63.3373333333,0.2718451447,0.04018,243.749886751,0.0361787789,27.1968830394,-75.3940582275,15.7884765173,120.8,-46.8750038147,118.14,38.375,110,117.7,-33.1875,133.26,-51.21875,3.6318208398,85.2500038147,"Excitatory"
"592",0.0447834448,71.5730769231,0.2335968251,0.037405,211.250036955,0.0520097166,21.4893385367,-82.4907913208,13.9717341071,149.51,-48.78125,147.415,40.125,119.999992371,147.085,-33.5,167.105,-56.625,3.5417062022,88.90625,"Excitatory"
"593",0.0230086409,60.61,0.2236486454,0.02398,208.593711257,0.0560376011,27.0237032863,-60.6267623901,16.4989275697,85.62,-50.5312538147,82.78,39.46875,29.9999980927,82.34,-41.1875038147,109.64,-56.9375038147,4.4374948847,90.0000038147,"Excitatory"
"594",0.0170197337,45.68575,0.3029801223,0.0405,293.437510729,0.0731709823,34.7774554418,-64.6614532471,21.8886633141,137.415,-44.5,134.87,34,59.9999961853,134.435,-33.8437538147,154.74,-50.15625,3.4194409594,78.5,"Excitatory"
"595",0.0312061619,28.595,0.4527897063,0.018165,328.125,0.0192732178,34.016692648,-64.7194137573,34.9711488022,108.88,-58.0000038147,107.945,24.5000019073,30.0000019073,107.56,-42.2500038147,108.9,-58.1250038147,1.5586868492,82.500005722,"Inhibitory"
"596",0.1066315523,82.5872727273,0.0867187746,0.03,138.906165958,0.0485048257,17.6587269945,-75.1282043457,12.1084032318,56.6,-46.2812538147,54.48,41.3750038147,170,54.06,-32.6875,63.92,-48.90625,3.5359502331,87.6562576294,"Excitatory"
"597",0.0304625429,57.28625,0.2151219512,0.05378,145.312458277,0.0214718916,20.1815595579,-79.2950744629,17.4561958585,147.77,-48.375,145.26,34.78125,70,144.85,-38.125,178.195,-54.1875038147,3.8778059393,83.15625,"Excitatory"
"598",0.008942715,52.1844444444,0.2190346219,0.01946,315.156310797,0.0342812911,13.0876496174,-72.1856307983,19.1627986203,63.92,-44.5,61.7,28,110,61.04,-35,64.2,-44.7187538147,2.2413271124,72.5,"Excitatory"
"600",1,1000,0.0066471572,0.01494,167.031362653,0.0694485828,10.8130904886,-69.9117889404,1,42.48,-44.4062538147,40.86,31.0000019073,90,40.38,-37.71875,85.12,-48.3125038147,3.005285685,75.406255722,"Inhibitory"
"601",0.0266305931,100.808333333,0.1196428634,0.07263,113.281257451,0.0807848945,22.4541160442,-77.2494049072,9.91981483013,142.19,-49.0625,138.89,31.0000019073,110,138.43,-37.71875,183.735,-57.34375,3.660713243,80.0625019073,"Excitatory"
"602",0.1051934677,16.9925,0.0653668912,0.00835,271.874994039,0.0822999403,15.3645573297,-54.9610671997,58.8494924231,37.16,-60.9687538147,35.82,26.03125,20,35.405,-40.34375,37.285,-61.1250038147,1.8696299561,87.0000038147,"Inhibitory"
"603",0.0065785342,8.6845348837,0.7689962103,0.007045,81.6517844796,0.0469314456,7.3167606567,-76.7064819336,115.147214375,13.245,-66.40625,12.7,12.9375009537,350,12.45,-44.3750038147,13.255,-66.5625,1.1868201442,79.3437509537,"Inhibitory"
"606",0.0379231041,77.4708333333,0.2,0.053065,165.625035763,0.0391024575,21.1683740043,-75.4109802246,12.9080836874,115.56,-50.5312538147,113.745,44.125,90,113.375,-38.9687538147,139.67,-55.8750038147,3.7652983833,94.6562538147,"Excitatory"
"607",0.0424074548,50.5042105263,0.296359743,0.01814,363.593697548,0.1480010748,24.1006622016,-64.9419174194,19.8003293107,125.68,-48.8125,124.1,43.5000038147,40,123.7,-37.5625,144.44,-53.0000038147,3.3839576903,92.3125038147,"Inhibitory"
"608",0.0394389224,71.8569230769,0.1642857143,0.04536,188.90632689,0.0201559868,17.969293862,-81.2816925049,13.9165435588,101.73,-52.28125,99.96,26,90,99.435,-40.96875,118.24,-53.2187538147,2.3315205682,78.28125,"Excitatory"
"609",0.0112850119,47.268,0.2888888992,0.03281,242.812424898,0.0293579884,28.8938254755,-67.4911956787,21.15596175,207.97,-52.3437538147,205.8,36.125,30.0000019073,205.265,-43.2812538147,255.275,-58.1875038147,3.4530356122,88.4687538147,"Excitatory"
"610",0.0034258705,16.3288333333,0.9160714282,0.01156,128.906175494,0.0333370417,5.65473791679,-75.9636688232,61.2413624163,24.145,-64.65625,23.39,14,170,23.095,-41.8125,24.225,-64.84375,1.2678411868,78.65625,"Inhibitory"
"611",0.301099639,119.13,0.056064348,0.057985,82.4553444982,0.0686581209,19.962453649,-76.0950698853,8.39419121968,130.335,-46.7812538147,126.43,36.3125,209.999984741,125.925,-36.2500038147,598.25,-52.71875,3.7814014858,83.0937538147,"Excitatory"
"614",0.0448223386,43.5209090909,0.5467213115,0.0209,310.468673706,0.0866411254,18.2735923112,-71.5606994629,22.9774611994,72.88,-57.7812538147,71.92,25.71875,50,71.54,-38.8750038147,72.92,-57.90625,1.6703472213,83.5000038147,"Inhibitory"
"615",1,505.87,0.1372812787,0.045935,70.0000375509,0.1693059802,10.621334108,-77.3865509033,1.97679245656,100.37,-46.09375,97.6,36.375,330,97.05,-39.1250038147,128.435,-56.0625,3.4821824155,82.46875,"Excitatory"
"616",0.1587516235,81.548,0.1102124291,0.04437,157.500043511,0.0933771506,21.9469476709,-74.5154037476,12.2627164369,93.82,-48.4687538147,90.735,38.8750038147,110,90.265,-37.5,113.875,-52.2187538147,4.0153479092,87.3437576294,"Excitatory"
"617",0.001921928,13.7044366197,0.6832588766,0.01356,78.4374624491,0.0179715771,5.40429043135,-78.4837493896,72.9690703639,19.23,-54.8125038147,18.545,11.8125009537,310,18.275,-31.5,19.265,-54.9062538147,1.2784616037,66.6250047684,"Inhibitory"
"618",0.008749423,108.7825,0.1487119421,0.10988,85.7813283801,0.046508383,23.7406353163,-78.3298187256,9.1926550686,483.26,-50.6875038147,480.04,40.75,210,479.54,-44.8437538147,514.8,-56.71875,4.3756021839,91.4375038147,"Excitatory"
"619",0.109352402,132.263333333,0.1119047675,0.071775,164.375007153,0.0463079326,24.9328388156,-76.0636901855,7.56067441216,172.225,-43.78125,168.56,33.40625,90,168.01,-32.15625,216.95,-52.6875038147,3.3632520096,77.1875,"Excitatory"
"620",0.026020641,79.5516666667,0.2258522786,0.04296,185.468822718,0.0676468536,17.4269768807,-79.0932922363,12.5704468794,93.1,-46.09375,90.12,39.7500038147,150,89.62,-32.5937538147,105.66,-51.9687538147,3.5701365234,85.8437538147,"Excitatory"
"621",1,9.68,0.5368389763,0.00687,126.56250596,0.0360309519,10.3551865946,-71.4529876709,103.305785124,10.275,-64.5937576294,9.375,19.46875,290,8.985,-45.8437538147,10.305,-64.71875,1.4279296828,84.0625076294,"Inhibitory"
"622",0.0190914819,64.7967857143,0.252984135,0.046875,219.374895096,0.0632189065,21.1206047118,-75.6800003052,15.4328642845,168.955,-51.5625038147,167.355,20.5625019073,70,166.895,-42.0937538147,196.455,-57.0937538147,2.3287105258,72.125005722,"Excitatory"
"623",0.0108590646,52.0844444444,0.2365839369,0.016285,152.812540531,0.0303231068,8.73545270738,-66.510597229,19.1995904088,341.505,-50,338.025,16.34375,100,337.475,-34.8125038147,348.01,-53.5,2.443984163,66.34375,"Inhibitory"
"624",0.0099908314,22.2632926829,0.6412936866,0.027555,105.156324804,0.0372542143,6.93692593392,-77.0609741211,44.9169857416,133.21,-67.40625,132.455,15.65625,220,132.155,-44.65625,133.235,-67.53125,1.3771929055,83.0625,"Inhibitory"
"625",1,6.97,1.3892857143,0.00579,63.9061331749,0.0228347033,4.99331465352,-75.3418273926,143.472022956,7.815,-59.1875,7.215,5.9062504768,570,6.96,-39.0312538147,7.88,-59.2812538147,1.2826150768,65.0937504768,"Inhibitory"
"627",0.0229502289,52.2875,-0.0431506897,0.041565,346.986591816,0.0401627757,37.1513622623,-71.6418075562,19.1250298829,129.44,-49.0312538147,127.565,26.7500019073,30.0000019073,127.09,-38.78125,159.605,-55.0937538147,2.8227330779,75.781255722,"Excitatory"
"628",0.0388419782,81.5077272727,0.2666666789,0.03919,160.624995828,0.029907519,15.6231131756,-80.7081985474,12.2687754089,150.48,-48.7500038147,148.185,30.53125,130,147.565,-36.78125,182.6,-54,2.6878557105,79.2812538147,"Excitatory"
"629",0.0243390349,66.4614285714,0.1986702214,0.043,113.125033677,0.0203711819,12.8282484066,-81.2334823608,15.0463211745,151.56,-52.25,149.38,31.65625,130,148.9,-38.9375,167.42,-57.03125,3.4555868525,83.90625,"Excitatory"
"630",0.1840958597,78.5966666667,0.3569327731,0.051595,203.90625298,0.0408348329,13.3546931626,-75.6354217529,12.7231858857,153.38,-55.71875,152.25,18.1875,90,151.88,-36.1875,153.675,-55.90625,1.5985124559,73.90625,"Inhibitory"
"631",-0.0059934386,90.968,0.1908918968,0.08572,90.9376144409,0.0073339492,6.53207598427,-80.3424911499,10.992876616,691.56,-49.7500038147,685.92,13.65625,249.999984741,685.28,-39.09375,699.94,-53.6250038147,3.5159843346,63.4062538147,"Inhibitory"
"632",0.1677563196,151.881666667,0.0628246749,0.0256,288.281261921,0.0430564247,44.0524862895,-62.3680496216,6.5840731271,190.64,-58.4062538147,189.275,34.625,29.9999980927,188.83,-40.3125038147,190.665,-58.46875,2.221898712,93.0312538147,"Inhibitory"
"633",0.0148977871,90.02,0.1631578975,0.08728,76.8750756979,0.0046334364,13.2395486379,-83.517868042,11.1086425239,460.54,-47.7187538147,458.24,36.6875,150,457.72,-39.0312538147,498.7,-55.6562538147,3.7030478968,84.4062538147,"Excitatory"
"634",0.0095073086,79.9181818182,0.1696095076,0.06408,130.312532186,0.0329664536,20.498393152,-67.2591934204,12.5127971789,932.82,-50.15625,929.88,37.5625,70,929.42,-39.15625,961.46,-58.15625,3.9256725762,87.71875,"Excitatory"
"635",0.0270556197,79.5216666667,0.1616113744,0.00616,147.343829274,0.0674173012,6.62472187892,-76.0901794434,12.5751891518,14.42,-53.28125,13.24,43.3437538147,130,12.82,-49.84375,14.44,-53.3125038147,2.9076560918,96.6250038147,"Inhibitory"
"637",-0.0250006163,27.1840277778,0.7600728231,0.013205,84.375038743,0.0347299464,6.28842613475,-73.9697494507,36.7863073189,674.47,-54.9687538147,673.705,16,300,673.38,-32.375,674.505,-55.0937538147,1.2425222522,70.9687538147,"Inhibitory"
"638",0.1191785916,122.786666667,0.0925000052,0.091185,146.249994636,0.0350065604,26.0019863212,-78.3960266113,8.14420675426,282.465,-42.4687538147,278.15,43.15625,90,277.64,-34.5,341.92,-54.53125,4.8258683827,85.6250038147,"Excitatory"
"639",1,138.265,0.0529761905,0.09052,76.5625014901,0.0140298037,17.2513895788,-82.4833450317,7.23248833761,184.215,-48.03125,179.435,38.8750038147,290,179.015,-32.40625,212.635,-55.3125,4.0937806747,86.9062538147,"Excitatory"
"641",0.05621605,58.2925,0.25,0.02208,217.85710752,0.1550892144,18.6092935836,-65.5099563599,17.1548655487,148.48,-50.71875,145.78,40.6875,40,145.36,-41.7500038147,186.76,-55.5000038147,4.3515235356,91.40625,"Excitatory"
"642",0.00774559,30.8896774194,0.3990551912,0.020865,137.031286955,0.1278235763,9.18893679431,-72.8742828369,32.3732742956,48.695,-63.71875,47.96,23.5000019073,160,47.64,-37,48.725,-63.84375,1.4157886907,87.2187519073,"Inhibitory"
"643",0.0286463871,64.1967857143,0.2477653781,0.05578,195.000037551,0.0501077026,22.2966963946,-76.7340316772,15.5771038826,126.705,-46.9375038147,124.49,47.6562538147,70,124.13,-34.46875,145.255,-52.4687538147,4.217187821,94.5937576294,"Excitatory"
"644",0.0087990362,45.4195238095,0.373477421,0.04263,212.499886751,0.2742293477,24.9753227551,-73.6112442017,22.0169635462,238.995,-59.5312538147,237.775,32.6562538147,90,237.37,-42.34375,239.05,-59.6250038147,2.1410151276,92.1875076294,"Inhibitory"
"646",0.0611329397,127.561428571,0.1440660403,0.049985,75.6250023842,0.2082295418,15.1601907652,-70.3271865845,7.8393603082,118.085,-42.75,115.895,42.0000038147,209.999984741,115.505,-39.15625,168.855,-53.3750038147,3.6039451917,84.7500038147,"Excitatory"
"647",0.003300725,19.1214705882,0.7922938314,0.0135,80.62492311,0.0221640095,5.50091026054,-80.1982574463,52.2972328612,748.27,-55.6562538147,747.1,9.46875,310,746.71,-39.2187538147,748.415,-55.8125038147,1.4806187765,65.1250038147,"Inhibitory"
"648",0.3248580795,31.2675,0.0881493506,0.02668,258.281290531,0.0063071181,24.3819234608,-71.561668396,31.9820900296,143.055,-56.78125,142.135,27.3125,70,141.785,-44.4375,143.18,-56.8437538147,1.795928686,84.09375,"Inhibitory"
"649",1,17.415,0.0421951614,0.00891,111.250042915,0.0448888466,9.90858359512,-69.9955673218,57.4217628481,14.615,-51.3125038147,13.42,30.6875019073,240.000015259,13.095,-42.1562538147,15.025,-51.6875,2.4702009915,82.000005722,"Inhibitory"
"650",1,7.58,1.0962384774,0.0033,78.437499702,0.0355323665,6.0581418082,-61.8983535767,131.926121372,5.77,-61.65625,5.08,7.21875,220,4.81,-42.5625038147,5.8,-61.7812538147,1.311468403,68.875,"Inhibitory"
"651",0.2998732321,108.91,0.0785526378,0.04457,181.249991059,0.0185740925,31.9673300374,-75.099899292,9.1818933064,89.425,-46.2187538147,86.14,46.5625,110,85.655,-32.125,107.505,-49.03125,3.9855562188,92.7812538147,"Excitatory"
"652",0.0287884758,77.1545833333,0.1842519815,0.056655,202.5000453,0.0303479787,26.2873860918,-71.7186203003,12.9609928121,283.105,-45,279.59,20.4062519073,60.0000038147,279.005,-38.0000038147,316.895,-54,3.4823686974,65.4062519073,"Excitatory"
"653",0.1241685733,100.997777778,0.0801075269,0.0409,215.312495828,0.0222956389,21.4727478129,-75.3039245605,9.90120794737,86.405,-50.9375,84.25,45.34375,70,83.785,-40.5,101.575,-55.34375,3.9629500572,96.28125,"Excitatory"
"654",0.0212807293,12.2414285714,0.5199999487,0.00885,111.250080168,0.0098585226,6.778162521,-72.4832229614,81.6898121136,15.875,-62.4062538147,15.275,11.5937509537,249.999984741,15,-38.125,15.895,-62.4687538147,1.1575909537,74.0000047684,"Inhibitory"
"655",0.0259065092,93.429,0.1622663618,0.051735,172.343745828,0.1668581814,17.8252477273,-72.852104187,10.7033148166,108.77,-49.4375,106.46,30.375,130,105.92,-33.9375,139.6,-53.40625,2.4558143506,79.8125,"Excitatory"
"656",0.0429870483,79.42375,0.2642857143,0.0294,348.437339067,0.1520920396,35.4837583971,-71.2270584106,12.5906923307,90.735,-53.3437538147,88.425,23.0000019073,50,87.875,-42.03125,131.485,-57.5625038147,2.7437166657,76.343755722,"Excitatory"
"657",0.2194884105,66.655,0.1097222145,0.030765,115.625075996,0.0224851035,14.8473252841,-69.5698165894,15.0026254595,72.62,-46.09375,70.425,29.1250019073,290,69.78,-32.0937538147,72.67,-46.1562538147,2.0295515024,75.2187519073,"Excitatory"
"658",1,51.5,0.1704545529,0.02956,204.06241715,0.07012178,21.4082217427,-69.5888595581,19.4174757282,80.24,-47.625,78.72,35.6250038147,130,78.2,-33.5625,93.5,-49.7187538147,2.4652067116,83.2500038147,"Excitatory"
"659",0.0361167846,59.8553125,0.2425476603,0.0406,230.468705297,0.0170810018,20.3719424917,-75.8962249756,16.706954792,169.465,-51.7187538147,167.06,40.125,50,166.625,-39.6875,193.215,-57.5,3.5733221716,91.8437538147,"Excitatory"
"660",0.0021211153,11.1454494382,1.3609244301,0.006135,205.624997616,0.0468744002,8.44396598908,-63.8540267944,89.7227164813,12.725,-53.28125,11.77,-1.90625,130,11.485,-33.28125,12.805,-53.4375,1.4220381952,51.375,"Inhibitory"
"661",0.005617734,18.0111111111,0.7812252835,0.010855,103.080354631,0.1276827008,4.25621235305,-68.0096206665,55.5212831586,20.68,-54.9062538147,19.945,33.5312538147,220,19.645,-33.65625,20.715,-55.09375,1.5553977552,88.4375076294,"Inhibitory"
"663",-0.0017702967,40.7291666667,0.2131578947,0.00784,190.624803305,0.0119391382,10.9127792804,-59.8839569092,24.5524296675,129.98,-53.6250038147,128.58,38.53125,70,128.2,-38.53125,135.24,-56.3750038147,2.5672498613,92.1562538147,"Inhibitory"
"664",0.0531279764,8.77375,0.0430285723,0.008265,166.718676686,0.2305072695,7.85475101429,-72.0361251831,113.976349907,19.39,-58.0625,18.56,23.7812519073,140,18.255,-42.4687538147,19.41,-58.0937538147,1.781039193,81.8437519073,"Inhibitory"
"667",1,1000,0.1614058301,0.07877,190.468758345,0.1142416,23.7795135041,-72.726852417,1,87.9,-48.5,85.835,36.5625038147,70,85.45,-39.09375,110.365,-55.5000038147,3.6354997458,85.0625038147,"Excitatory"
"668",0.0009439773,9.585,1.0007029652,0.261185,54.5313283801,0.0313241854,5.25163038398,-81.3541107178,104.329681794,931.54,-61.2187538147,930.765,0,550,930.405,-36.4062538147,931.615,-61.34375,0.9600855565,61.2187538147,"Inhibitory"
"669",-0.0084775663,109.526875,0.1285714136,0.079295,103.437386453,0.0324804932,7.66136325764,-71.7685928345,9.13017923683,309.08,-51.0000038147,303.14,15.3437509537,209.999984741,302.59,-31.4687519073,315.44,-54.3750038147,3.0889377862,66.3437547684,"Inhibitory"
"672",0.1091188607,95.111,0.2014610442,0.03914,191.406175494,0.0643628687,15.4400532291,-71.1436080933,10.5140309743,100.885,-41.8125,99.08,29.3125,150,98.62,-28.4687519073,130.67,-43.9687538147,2.7143383539,71.125,"Excitatory"
"673",0.0089474985,9.046,1.6952378444,0.00543,130.624964833,0.0472249612,6.10116583599,-74.789932251,110.546097723,9.125,-61.4062538147,8.45,16.625,290,8.165,-38.78125,9.135,-61.5,1.2913288219,78.0312538147,"Inhibitory"
"674",0.1092380731,152.815,0.20133929,0.00798,162.500083446,0.0564269684,9.61811320628,-68.185256958,6.54386022315,18.38,-48.3750038147,17.315,39.5,170,17.02,-41.09375,28.595,-51.5000038147,3.0326054637,87.8750038147,"Inhibitory"
"675",1,1000,0.1960978619,0.05955,161.250010133,0.0582558997,18.0959283531,-70.3620529175,1,93.835,-48.9375038147,91.73,40.84375,110,91.295,-42.0000038147,126.59,-52.5937538147,3.6949135069,89.7812538147,"Excitatory"
"676",1,21.18,0.031415345,0.02441,202.524065971,0.0633326694,33.4935106386,-67.2024230957,47.2143531634,65.65,-56.71875,64.665,20.53125,90,64.335,-42.34375,65.715,-56.8437538147,1.8060889336,77.25,"Inhibitory"
"677",0.0039288187,23.0447619048,0.803875969,0.02122,284.062385559,0.0772461966,13.4910591431,-70.5716781616,43.3938091498,56.36,-49.6562538147,54.02,-1.8750001192,70,53.48,-33,57,-50.09375,2.1023499161,47.7812536955,"Inhibitory"
"680",0.188154311,139.458,0.1686305732,0.024655,137.544646859,0.1324702948,14.0547357351,-71.6495666504,7.17061767701,41.15,-43.2812538147,39.165,35.40625,270,38.645,-30.5312519073,41.18,-43.375,2.615208725,78.6875038147,"Excitatory"
"681",0.0207695335,58.775,0.2821969697,0.03318,183.281138539,0.0208022743,27.120667223,-74.2386169434,17.0140365802,225.14,-50.9062538147,222.06,32,90,221.52,-35.5,239.04,-57.5,3.1201105957,82.9062538147,"Excitatory"
"683",0.0105384815,27.464,0.4942623039,0.012765,570.312440395,0.0733360201,43.1455913368,-61.2859649658,36.4113020682,62.15,-58.7500038147,60.92,26.9375019073,15.0000009537,60.54,-45.5000038147,62.365,-58.8750038147,2.4777379824,85.687505722,"Inhibitory"
"684",0.1132330972,93.4666666667,0.1164855062,0.051395,140.937536955,0.057835035,19.511607004,-76.5860595703,10.6990014265,111.515,-43.3437538147,108.51,37.65625,170,108.03,-36.9062538147,134.505,-48.8125,3.9160296986,81.0000038147,"Excitatory"
"685",-0.0001158789,13.1805172414,0.8049080805,0.229105,36.8750393391,0.0624788702,3.47211353613,-77.294883728,75.8695566862,897.515,-56.15625,896.89,12.8750009537,720,896.615,-30.6875019073,897.52,-56.2500038147,1.1193674549,69.0312509537,"Inhibitory"
"686",0.0260752598,66.0242857143,0.287,0.02468,249.218702316,0.0317335948,35.1347308845,-59.6444473267,15.1459419694,198.46,-47.7500038147,195.38,26.5000019073,40,194.84,-39.9062538147,218.38,-55.0000038147,3.3189458962,74.250005722,"Excitatory"
"687",1,1000,0.1582191894,0.131265,132.031440735,0.0269164871,19.9462067829,-77.573135376,1,176.71,-48.9375038147,174.48,49.8750038147,90,174.07,-41.3437538147,203.755,-55.75,4.0733728869,98.8125076294,"Excitatory"
"689",0.0846457179,131.1225,0.1662581846,0.090405,140.468791127,0.0548031926,20.5879705006,-75.9048919678,7.62645617648,218.145,-44.1562538147,214.4,31.5,110,213.94,-31.0937519073,264.625,-52.9062538147,3.8572879747,75.6562538147,"Excitatory"
"691",0.0160351716,32.6588333333,0.7231652319,0.01531,100.468829274,0.0518363006,6.63472566906,-70.4083404541,30.6195873501,39.165,-60.0625,38.475,14.4062509537,200,38.185,-40.9687538147,39.2,-60.1562538147,1.3210803334,74.4687509537,"Inhibitory"
"694",0.0917128299,73.97625,0.2081693059,0.0443,193.281248212,0.0893409029,25.6384772994,-77.2745437622,13.5178520133,133.57,-48.8437538147,132.145,37.4375038147,100,131.73,-37.5937538147,194.985,-53.4687538147,2.8107646052,86.2812576294,"Excitatory"
"695",0.0526763296,105.542222222,0.0708333344,0.04652,129.799082875,0.0137624592,14.1557831411,-77.2036209106,9.47488103761,98.2,-44.4062538147,95.58,47.4375038147,150,95.16,-37.2812538147,128.96,-50.15625,4.6665374067,91.8437576294,"Excitatory"
"697",1,1000,0.1919565723,0.679515,73.2813253999,0.0087927906,7.3239132658,-78.1568908691,1,980.435,-47.9375,976.42,11.15625,390,975.8,-31.5312519073,983.205,-49.1562538147,2.5025860631,59.09375,"Inhibitory"
"698",0.0363294894,85.2254545455,0.189999999,0.0233,118.281327188,0.0042600171,12.5836496076,-72.6110458374,11.7335836498,100.78,-46.5312538147,98.24,42.28125,210,97.68,-43.625,114.04,-51.7500038147,3.4800220978,88.8125038147,"Excitatory"
"699",1,26.865,0.0575650203,0.019535,99.939905107,0.0042560054,11.67580392,-85.4491729736,37.223152801,38.955,-53.4687538147,37,24.2187519073,360,36.5,-38.4375,39.11,-53.6250038147,2.8314899715,77.687505722,"Excitatory"
"700",0.014401567,58.2290625,0.2911490696,0.062265,278.906285763,0.0573231094,29.3123749733,-67.0109786987,17.1735548722,275.5,-50.8125,273.855,38.0625,30.0000019073,273.42,-37,315.51,-55.4062538147,2.9386547549,88.875,"Excitatory"
